CUST_ID,DIVIDED_SET,SIU_CUST_YN,TOTALPREM,MINCRDT,JPBASE_HSHD_INCM
1120,1,N,20969413,7,4581
1121,1,Y,10498886,,3307
1122,1,N,4734446,,3713
1123,1,N,19704885,,3988
1124,1,N,21407126,,4165
1125,1,N,4999548,4,4416
1126,1,N,24074219,,4569
1128,1,N,1704802,6,4955
1129,1,N,39919691,,6132
1130,1,N,28541019,7,8154
1131,2,,26836105,6,4632
1133,1,N,6238971,6,10305
1135,1,N,3208527,6,4324
1136,1,N,3523185,,4957
1138,1,N,104204513,6,11088
1139,1,N,30500310,7,4426
1140,1,N,64113632,6,5212
1141,1,N,22437605,,4566
1142,1,N,125900,,7443
1143,2,,7461192,,3508
1144,1,N,2693924,3,7674
1145,1,N,16259498,6,7403
1147,1,N,11376389,,3856
1148,2,,23595131,6,3893
1149,1,N,21609362,6,4140
1150,1,N,17514426,,3644
1151,1,N,35050158,6,6145
1152,1,N,6404476,,4000
1153,1,N,27836779,6,7556
1155,1,N,15367632,6,8276
1157,1,N,7445175,,5444
1158,1,Y,42495177,6,3473
1159,1,N,6109185,,4019
1160,1,Y,26686189,,7357
1161,1,N,28174216,6,8148
1162,1,N,13909850,,4370
1163,2,,4351050,7,4888
1164,1,Y,3697990,7,3647
1165,1,N,3017740,10,4695
1166,1,N,12400000,,
1167,1,Y,8099649,,3584
1168,1,N,5100000,,3394
1169,1,N,9497320,,8712
1170,1,N,6187230,,4647
1171,1,Y,13010075,,3981
1172,1,N,5238125,6,7620
1173,1,N,42340982,3,3983
1175,1,N,31508973,,3911
1176,1,N,68305226,6,4618
1177,1,N,84141549,4,4133
1178,1,N,1463993,8,3705
1179,1,N,170101846,1,9426
1180,1,N,,1,4055
1181,1,N,35279380,2,6013
1182,1,N,,,3780
1183,1,N,16374400,,7088
1184,1,N,49185244,6,3721
1186,1,N,7226320,8,4224
1187,1,N,25829476,6,4600
1189,1,N,17701101,,0
1190,1,N,33708549,,8608
1192,1,N,4593237,,3676
1193,1,N,7946281,7,3454
1194,1,N,27055947,4,8558
1195,1,N,38555712,,4316
1196,1,N,21999393,,3412
1197,1,N,20543351,,7261
1198,1,Y,,9,3209
1200,1,N,8436000,,3410
1204,1,N,13815880,6,8100
1205,1,N,29861634,,6268
1206,1,N,6034336,,4003
1207,1,N,25842989,,3768
1208,1,N,42880875,3,3189
1209,1,N,25504081,,6366
1211,1,N,9786893,7,3026
1212,1,Y,18530927,,4122
1213,1,N,36160836,,7726
1214,1,Y,7125903,,3941
1215,2,,10657297,1,3509
1217,1,N,16014019,2,3516
1218,1,N,22914244,7,6396
1219,1,N,20518194,,4951
1220,2,,11098100,,2728
1222,1,N,18193268,,6991
1223,2,,19805190,,3884
1224,1,N,12668140,7,4378
1225,1,N,11154312,,3700
1226,1,N,13087676,6,5506
1227,1,N,7520889,6,3430
1228,1,N,7217740,,2795
1229,1,N,24676569,6,3824
1230,1,N,7056580,6,4154
1231,1,Y,17592198,8,2805
1233,1,N,3519645,,2562
1234,1,N,1439734,6,3708
1236,1,N,3494360,6,3398
1237,1,N,11125473,6,3569
1238,1,N,24889912,,7015
1239,1,N,5531477,6,3159
1240,1,N,1202826,8,3785
1241,1,N,22270574,8,4257
1242,1,N,30386894,,3665
1243,1,N,15481263,,4287
1244,1,N,28090014,6,3530
1245,1,N,11768542,,4029
1246,1,N,3521415,8,4541
1247,1,N,21455829,6,6807
1248,1,N,14905309,,3578
1249,1,N,21750258,,3727
1250,1,N,16593910,6,7181
1253,1,N,36147002,,3932
1254,1,N,7200836,8,3012
1255,1,N,44132605,6,4243
1258,1,Y,7700000,6,3706
1259,1,N,6432142,7,4117
1260,1,N,6634288,6,3693
1261,1,N,8877005,,3462
1262,1,N,2836000,7,3537
1263,1,N,3946182,6,7718
1265,1,N,32916599,7,3898
1266,2,,20208502,5,8523
1267,1,N,3758580,,8878
1268,2,,24400217,6,3651
1269,1,N,1362800,1,4626
1270,1,N,4963134,,3172
1271,1,N,22007358,6,3641
1272,1,N,52999911,6,4680
1273,1,N,4749962,,3009
1274,2,,21126895,,3695
1275,1,N,19660800,,4047
1276,1,N,81869179,3,6222
1277,1,N,7061853,,3608
1278,1,N,2100600,,3972
1279,1,N,2977000,,3426
1280,1,N,11414212,6,3072
1281,1,N,12716050,6,5239
1283,1,N,6519962,,3165
1284,1,Y,6194748,6,8777
1285,1,N,29299598,,3545
1287,1,N,2072949,,3524
1289,1,N,14036493,8,5106
1290,1,N,5952571,7,8230
1292,2,,1312207,,3677
1293,1,N,25544668,6,4108
1294,1,N,3765291,,3890
1296,1,N,5718796,,7604
1297,1,N,33572254,6,3330
1298,2,,63677270,5,5933
1299,1,N,17324766,6,7311
1302,1,Y,4479664,,3653
1303,1,N,18794955,8,3364
1304,1,N,22912333,6,4204
1305,1,N,30984000,6,4605
1307,1,N,4601506,,0
1310,1,N,7904580,3,3024
1311,1,N,62419195,4,3806
1315,1,N,23371287,6,4267
1316,1,N,3442750,6,3244
1318,1,N,35412979,8,3873
1320,1,N,5581362,,4980
1321,1,N,24609208,6,2706
1322,2,,794000,4,3536
1326,1,N,12191616,6,3323
1328,2,,107609906,10,7631
1329,1,N,12001825,,2698
1330,1,N,3826088,,0
1333,1,N,7585453,,3022
1336,1,Y,2533188,,2421
1344,2,,13351800,,3265
1345,1,N,2708224,,3225
1348,1,N,24909933,6,9893
1349,1,N,8822250,6,3036
1350,1,N,5121300,6,3299
1351,1,N,14461206,2,3338
1352,1,N,19422000,6,2817
1354,1,N,5132292,6,3032
1355,1,N,4209760,7,3145
1357,1,N,22578545,6,2841
1359,1,N,25672867,,3116
1361,1,N,299744010,2,3134
1363,1,N,21566275,10,3063
1370,1,N,13362004,6,3176
1371,1,N,22838841,10,3226
1372,1,N,21073395,2,5910
1374,1,Y,9804410,6,3188
1375,1,N,29074682,2,2651
1377,1,N,1854464,0,5056
1380,1,N,9096941,7,3012
1388,1,N,3969880,3,2645
1391,1,N,14055898,5,3121
1395,1,N,1610352,5,0
1398,1,N,3300000,6,2940
1399,1,N,4330921,6,2234
1401,1,N,1531500,6,6917
1403,1,N,5806945,6,2639
1406,1,N,4656136,3,2972
1409,2,,66752516,4,2874
1411,2,,2039862,6,2793
1412,1,N,7487220,4,2320
1415,1,N,973500,6,5203
1426,1,N,50000,6,5503
1427,1,N,2640000,6,2562
1439,1,N,304920,5,6262
1447,1,N,8648729,6,7529
1459,1,N,31306755,5,5296
1464,1,N,10069387,6,3909
1468,1,N,3608727,6,3741
1514,1,Y,59507628,6,1232
1516,1,N,,,3195
1517,1,N,1967567,,4892
1518,1,N,12228000,,5494
1520,1,N,6348306,,
1521,2,,20353965,,10240
1522,1,N,3306450,6,
1523,2,,8944883,0,
1524,1,N,16188983,6,
1525,2,,6565950,,5398
1526,2,,13499032,,5341
1527,1,N,6201884,6,3852
1528,1,N,14654141,6,6251
1529,1,N,4006447,6,5326
1530,1,Y,2365920,,7868
1531,1,N,143496640,4,8015
1532,1,N,37054248,6,5557
1534,1,N,26862076,8,5144
1535,1,N,28952324,,9929
1536,1,N,40548599,,5485
1537,1,N,19612741,2,12285
1538,1,N,2816956,7,5786
1539,1,N,3726350,6,2412
1540,1,N,5686161,1,0
1541,1,N,765918,,8265
1542,1,N,25242470,,9488
1543,1,N,11309106,,8665
1545,1,N,4906374,6,11049
1546,1,N,32265420,6,5605
1548,1,N,14360361,,0
1549,1,N,4179027,7,4513
1550,2,,3794700,,9144
1551,1,N,6365862,,3825
1552,1,N,34794978,6,10591
1554,2,,33535294,,5550
1556,1,N,79757035,6,3333
1557,1,N,9668247,7,4929
1559,1,N,5530844,6,4901
1560,1,N,233970557,6,7003
1561,1,N,12044502,8,4106
1562,1,N,3902600,6,4170
1564,1,N,10141581,7,5004
1565,1,N,42837156,6,10943
1566,1,N,31267299,6,5146
1567,1,Y,2841800,,8912
1568,1,Y,1513920,,4302
1570,1,N,32648195,,5874
1571,2,,69434515,6,5041
1572,1,N,25052075,1,3950
1573,1,N,1736823,,4593
1574,2,,25361432,6,5239
1575,1,N,14454977,4,5145
1576,1,Y,2092500,,4223
1577,1,N,20823030,,8874
1578,1,N,30766101,6,4251
1580,1,N,3357971,10,4169
1581,1,N,170170832,2,4263
1582,1,N,9055574,8,3899
1583,1,N,100102240,3,4134
1584,1,N,7222900,,4339
1585,1,N,18897038,5,4183
1586,1,N,4189329,8,3926
1587,2,,4145195,,3017
1588,1,N,2872950,,5428
1589,1,N,22025582,4,3648
1590,1,N,14810107,8,4100
1593,1,N,66183999,6,8384
1594,1,N,1132713,,7516
1595,1,N,7236949,5,4504
1597,1,N,34338755,6,3692
1598,1,N,6069885,,3954
1599,1,N,25109901,6,4269
1600,1,Y,28262657,6,3019
1601,1,N,30833217,3,3741
1602,2,,24726081,,4430
1603,1,N,11210568,,3135
1604,1,N,7453020,6,3734
1605,1,Y,1661600,,3237
1606,1,N,13074415,6,6940
1607,1,N,44589504,6,7913
1608,1,N,13612724,1,2189
1609,1,N,1789227,6,3385
1611,1,N,4279483,6,2929
1612,1,N,27122703,,3983
1613,1,N,39467752,7,7677
1614,1,Y,867615,10,3598
1615,1,N,2053886,7,3485
1619,1,N,12505868,,7928
1620,1,N,36720055,,7490
1623,1,N,2496290,,3055
1624,1,N,30994802,3,5884
1625,1,N,6331201,,3206
1626,1,Y,10020759,4,3608
1628,1,N,1291038,6,3322
1629,2,,26396652,4,7359
1630,1,N,31460877,6,3082
1631,1,N,14226579,6,2961
1633,1,N,12144936,6,2891
1634,1,N,5054145,6,2801
1638,1,N,3734068,6,11414
1640,1,N,5351094,6,2561
1642,1,N,3093730,6,4663
1646,1,N,5072905,6,2458
1648,1,N,41356871,4,12485
1649,2,,,6,2131
1660,1,Y,10238118,,4736
1661,1,N,1016670,6,3090
1664,1,N,7070909,6,6713
1668,1,N,13731950,6,4821
1669,1,N,6875008,,3395
1671,1,N,22510944,6,3301
1681,2,,25901797,6,3093
1683,2,,169566692,6,5746
1685,1,N,37652598,6,10045
1686,1,N,48398666,5,4684
1687,1,N,6831575,,3681
1688,1,N,41992709,6,3888
1694,1,N,10737120,,3714
1698,1,N,25975781,6,5095
1700,1,N,268289608,6,13435
1702,2,,18347435,8,3708
1703,1,N,14166780,,7388
1704,1,N,24880794,,5057
1705,1,N,16039962,6,8691
1706,1,N,1438800,,3919
1707,1,N,6521669,,5812
1708,1,N,30910185,6,4574
1709,1,Y,21601819,6,3829
1710,1,N,411287,7,0
1713,1,N,29617157,,3360
1714,1,N,9409058,7,3734
1716,1,N,59091409,5,4351
1718,1,N,11468552,,2919
1720,1,N,23128679,3,8225
1721,1,N,410200,1,3878
1722,2,,6357782,,10567
1723,1,N,25616965,6,4328
1724,1,N,2163434,,3201
1726,1,N,17211310,7,2858
1730,1,N,3011300,,4500
1731,1,Y,35485056,,3605
1734,1,N,68846947,4,8689
1735,1,N,19975458,,2941
1738,1,N,2845400,,0
1739,1,N,8738796,4,4713
1740,1,N,325000,6,2823
1741,1,N,7475303,,2794
1742,1,N,32230706,,5163
1744,1,N,3789425,6,3872
1745,1,N,10465856,8,4539
1746,1,N,3851400,,3270
1747,1,N,29470160,,8158
1749,1,N,22036460,6,4105
1750,1,N,10150000,,
1752,2,,5941470,,3603
1753,1,N,7758400,6,5007
1754,1,N,6622305,,6958
1755,1,N,20084859,7,7307
1756,1,N,13197118,6,5462
1757,1,N,2000000,,8072
1760,1,N,,7,3047
1761,1,N,21726418,6,4432
1762,1,N,38497893,6,5167
1763,1,N,25418254,6,4548
1769,2,,13975191,4,3087
1770,1,N,19066304,6,8701
1771,1,N,3065556,6,6217
1772,1,N,22897558,10,3595
1774,1,N,13723050,6,2983
1775,1,N,6683553,,3182
1777,1,N,77064000,6,4662
1778,1,N,15012640,,3041
1779,1,N,51372839,,6788
1780,1,N,45630412,,4719
1782,1,N,16392844,6,3057
1783,1,N,10724033,,3642
1784,1,N,35199471,,3929
1785,1,N,52274877,6,4280
1786,1,N,26213212,6,3094
1787,1,N,6922528,,3102
1789,1,N,10876152,,3178
1790,1,N,17023126,,3542
1791,1,N,13129952,,7272
1792,1,N,5995337,6,5354
1793,1,N,5182607,,7059
1794,1,N,5731002,,3461
1795,1,N,10311470,6,9815
1796,1,N,600297,6,
1797,1,Y,43429783,6,3423
1803,1,N,16870678,6,3657
1805,1,N,11019036,6,4428
1807,1,N,10856169,5,7064
1808,1,N,35970592,7,8820
1810,1,Y,4439302,6,7782
1811,1,N,121289929,4,2906
1812,2,,13052919,,8341
1813,1,N,7685016,6,6679
1816,1,N,14099048,,3027
1819,1,N,19210788,1,3638
1820,1,N,9655084,6,2622
1821,1,Y,3632200,,4234
1824,2,,3900741,6,3006
1825,1,N,6601254,6,2478
1826,1,N,61324545,6,9569
1828,1,N,31762176,,8664
1829,1,N,30603329,0,8577
1830,1,N,124052490,,4567
1832,1,N,28819344,6,7326
1834,1,N,35840523,,9851
1835,1,Y,,,8824
1837,1,N,20718763,1,3959
1839,1,Y,45841176,3,7078
1840,2,,18807060,6,5248
1842,1,N,24347801,,3625
1844,1,N,110793062,1,7072
1845,1,N,12425351,,5113
1847,1,Y,22872386,6,7967
1849,1,N,4883811,6,4250
1850,1,N,19311225,6,3178
1851,1,N,,8,4127
1854,2,,6347116,,
1855,1,N,8923624,6,7135
1856,1,Y,52889382,6,3979
1857,1,N,17297578,6,7828
1858,1,N,7357057,6,3450
1859,1,N,13384582,6,3796
1864,2,,3250450,,0
1868,1,N,30241615,6,7610
1869,1,N,33454077,6,4353
1870,1,N,2633400,6,7307
1871,1,N,22716292,,3049
1872,1,N,14951244,,3945
1876,1,Y,3570997,7,3717
1877,1,N,,,4755
1878,1,N,3738030,6,2787
1879,1,N,4681023,7,8715
1881,1,N,3787170,6,2554
1882,1,N,96993369,2,11777
1884,1,N,39747603,,6204
1886,1,N,99434225,4,3760
1887,1,N,121903284,4,4234
1888,2,,4988000,,5044
1889,1,N,6788100,,6066
1894,1,N,16662309,,4372
1895,2,,3169800,6,0
1896,2,,67417279,6,4743
1899,1,N,36987149,,6467
1900,1,N,8937000,,3149
1903,1,N,2275200,6,7331
1904,1,Y,4290000,,9376
1905,1,N,48675901,6,6058
1910,1,N,24412011,6,3817
1911,1,N,2622218,10,2930
1912,2,,41250335,6,8124
1915,1,N,29756124,,3225
1916,1,Y,25718535,6,4209
1917,1,N,5384208,6,9006
1918,1,Y,,,3673
1920,1,N,20945896,,5677
1921,1,N,34563674,6,7142
1922,1,Y,,5,3203
1923,1,N,366707,,4205
1924,1,N,49975063,,3823
1925,1,Y,3810009,,3085
1926,1,N,15260884,,7687
1930,1,N,8401550,,0
1932,1,N,2583350,,3401
1933,1,Y,2700000,,3017
1938,2,,13305296,6,3614
1939,1,N,17794333,6,2915
1940,1,N,5412554,6,3780
1941,1,Y,,6,4598
1942,1,N,7554400,,4233
1944,1,Y,584581,,4550
1945,1,N,1453150,6,3088
1948,1,N,37400491,3,5254
1949,1,N,7900629,,2946
1951,1,Y,2918009,,4403
1952,2,,2835415,6,6313
1953,1,N,4121600,1,3867
1954,1,N,29431758,6,8290
1956,1,Y,2586473,6,2990
1957,1,N,5258460,0,3245
1961,1,N,20843528,6,3565
1963,1,N,8279435,6,8477
1965,1,N,2524950,6,0
1967,2,,2464786,,6424
1969,1,N,32809026,,4692
1971,1,N,15474093,4,5328
1973,1,N,15708726,6,5664
1975,1,N,35945341,6,3835
1978,1,N,17233635,0,4480
1979,1,N,6260140,,7858
1980,1,N,4100000,,4363
1982,1,N,6220008,6,5775
1984,1,N,7646427,6,7124
1985,1,N,2770188,,4911
1989,1,N,886745,,2681
1993,1,N,15083636,,4952
1994,1,N,3896300,,4408
1995,1,N,25870735,,6915
1996,1,N,96919025,6,6282
1997,1,N,7139094,,3047
1998,1,N,23190066,6,4281
1999,1,Y,795908,6,7327
2000,1,N,17887910,7,5032
2001,1,N,1672715,4,3394
2002,1,N,7609737,6,3002
2004,2,,6596700,6,7581
2005,1,Y,2059216,,3407
2008,1,N,9514245,,6559
2009,1,N,6316840,6,3120
2010,1,N,10032354,,3445
2013,1,Y,1233750,,5458
2014,1,N,4831110,6,5807
2015,1,N,10260544,,3502
2016,1,N,2068000,6,3220
2017,1,N,234140867,1,12610
2019,1,N,9298057,6,9563
2020,1,N,19386012,7,4045
2023,1,Y,37438737,6,4140
2024,1,N,7668969,6,0
2025,1,N,14692725,4,3000
2026,1,N,3791507,5,3412
2028,1,N,1960501,7,3797
2030,1,N,5574906,6,3075
2032,1,Y,5487396,5,3762
2033,1,N,14320474,5,9137
2035,1,Y,2330772,7,0
2037,1,N,7880603,1,8035
2038,2,,8618534,10,7431
2041,1,N,4290264,6,3954
2043,1,N,9451456,3,3314
2044,2,,12680123,0,6097
2046,1,N,107705803,3,10628
2049,1,N,9877548,6,3266
2055,2,,5110608,4,8670
2056,1,N,24985698,5,10082
2060,1,Y,467100,,0
2061,1,N,270900,6,4826
2062,2,,660000,,0
2066,1,N,4734774,6,3765
2067,1,N,8397242,6,4245
2068,1,N,2470060,6,4201
2070,1,N,6235607,8,2892
2072,1,N,7284853,6,3210
2074,1,N,13292401,6,9427
2076,1,N,725651,8,3347
2077,1,N,3418938,6,3130
2080,1,N,19200000,7,
2081,1,N,3487820,6,3044
2082,1,N,8711235,6,5151
2085,1,N,1371087,6,3390
2086,1,N,4663489,6,18026
2088,1,N,9480318,7,5154
2090,1,N,6179223,6,4063
2093,1,N,7821440,2,3912
2098,1,N,2044645,6,0
2101,1,N,30011198,4,4157
2104,1,N,7200000,6,
2105,1,N,6005323,6,5366
2106,1,N,3894010,6,3562
2109,1,N,1500000,7,
2110,1,N,11515435,6,3519
2112,1,N,54327872,5,2371
2113,1,N,43664405,4,9724
2115,1,N,8336340,6,3395
2116,1,N,905328,1,7522
2117,1,N,6834300,6,5173
2122,1,Y,512480,7,3696
2124,1,N,8349348,6,3763
2126,2,,5569806,8,4274
2127,1,N,10949581,7,3334
2129,1,N,68771881,2,2818
2131,2,,2739959,6,4432
2133,1,N,12323532,6,0
2134,1,N,1071460,2,4537
2135,1,N,21966137,6,4585
2137,1,N,5192510,6,3653
2138,2,,,7,8571
2139,1,N,9225931,4,3632
2140,1,N,2651260,8,6314
2141,1,N,7239990,6,3932
2142,1,N,8185125,2,9901
2143,1,N,7488747,6,5233
2144,1,Y,14393451,7,
2145,1,N,16723701,6,4189
2147,1,N,4798347,6,6996
2148,1,N,7896519,6,2929
2150,1,N,7711768,6,3521
2155,1,N,5397270,8,4351
2156,1,N,2700000,6,4324
2159,1,N,20492969,5,4789
2163,1,N,11638176,5,6684
2166,1,N,6111204,4,3498
2167,1,N,34859166,6,3097
2168,1,N,13580377,2,4713
2169,1,Y,5208396,7,3410
2170,1,N,8420133,6,4612
2171,1,N,3236446,10,3789
2173,1,N,4244406,6,7744
2174,1,N,7240563,6,3238
2176,1,N,7866490,1,3943
2177,1,N,7144717,6,3453
2178,1,N,3188343,6,2909
2179,1,N,2869425,6,2340
2183,1,N,8909030,7,3323
2184,1,N,5261593,2,3624
2186,1,N,4766387,6,3952
2190,1,N,6155187,8,3494
2193,1,N,2563235,7,3634
2194,1,N,3655470,6,11549
2196,1,N,7707561,5,8330
2197,1,N,3671697,8,4838
2201,1,N,3001332,6,5031
2202,1,N,2301740,6,6596
2203,1,N,850000,6,2657
2204,1,N,2683592,7,3569
2205,1,N,4301453,6,4170
2207,1,N,652405,6,4098
2208,1,N,12658910,1,0
2209,1,Y,41250171,3,4886
2210,1,N,5626150,6,4190
2211,1,N,5543775,6,3380
2213,1,N,1315386,6,2549
2214,1,N,2337186,6,4886
2215,1,Y,2717270,6,4747
2217,1,N,12022934,2,4254
2218,1,N,8339531,5,5980
2220,1,N,2068789,7,2694
2222,1,N,2182765,1,5457
2225,1,N,485800,2,8942
2228,1,N,3692571,7,5763
2229,1,N,110423005,2,10714
2231,1,N,1200000,,6449
2232,1,N,42750145,6,8399
2233,1,N,9956848,8,7490
2234,1,N,89066274,8,4326
2235,1,Y,51463081,6,4465
2236,1,N,21730100,6,5400
2238,1,N,31113211,6,
2239,1,N,44393100,2,5474
2240,1,N,276042302,8,3951
2241,1,N,3563874,6,4994
2242,1,Y,21123087,,5451
2243,1,N,28979665,6,8801
2244,2,,38650747,8,4616
2245,2,,5287746,6,8544
2246,1,N,173873479,4,9775
2247,1,N,135267005,10,9754
2248,1,N,48500726,7,9196
2249,1,N,21178984,6,10543
2250,1,N,150586295,,9346
2251,1,N,31115162,10,5048
2252,1,N,54280200,7,3388
2253,1,N,22176128,,0
2254,1,N,41402287,8,5859
2255,1,N,11649078,8,6805
2256,1,N,15862023,6,3554
2257,1,Y,180924028,6,4253
2258,1,N,91532173,6,9315
2259,1,N,51313352,6,4932
2260,1,N,7065738,,3292
2261,1,N,51485264,,7465
2262,1,N,44357200,8,6734
2263,1,N,2083750,,
2264,1,Y,36836236,6,8065
2265,1,N,25151336,3,0
2266,1,N,55069393,,0
2267,2,,218011902,0,10570
2268,1,Y,55308772,,6007
2269,2,,59489490,1,8421
2270,1,N,56872450,7,4413
2271,1,N,79284091,1,4228
2272,1,N,172505134,6,2031
2273,1,N,30906177,6,4123
2274,1,Y,24195062,6,4913
2275,1,N,33303062,,4534
2276,1,N,38112599,,4725
2277,1,N,18628544,6,4957
2278,1,Y,69694214,6,4971
2279,2,,59026134,,3965
2280,1,Y,18413183,,7955
2281,1,N,29247090,,4686
2282,1,N,15850832,,0
2283,2,,20620267,,5107
2284,1,N,112956419,,10090
2285,1,N,67232125,,8460
2286,1,N,6695500,6,857
2287,1,N,9942975,,
2288,1,N,4109492,,3630
2289,1,N,42783869,5,10465
2290,1,N,89185279,6,9756
2291,1,N,44450536,,4399
2292,1,N,20914381,7,8335
2293,1,N,22132818,,
2294,1,N,48587782,5,7529
2295,1,N,74730006,6,3753
2296,1,N,40137022,,8704
2297,1,N,17090414,6,3704
2298,1,N,89678643,4,9990
2299,1,N,66894555,6,3324
2300,1,N,9639489,,4004
2301,1,N,32825515,,3688
2302,1,N,104057544,,1659
2303,1,N,14035201,8,8871
2304,1,N,5583631,,4688
2305,1,N,21030480,10,4882
2306,1,N,10723190,6,0
2307,1,N,13531079,,3882
2308,1,N,54747639,6,5596
2309,1,N,181036063,3,10231
2310,1,N,45748361,,4906
2311,1,Y,9420000,6,2995
2312,1,N,26690520,,4738
2313,1,N,18182475,6,4889
2314,1,N,28718698,2,
2315,1,N,10288022,4,6296
2316,1,N,19368104,,7960
2317,1,N,44117036,6,6061
2318,1,N,58198454,6,5219
2319,1,N,183789778,,5008
2320,1,N,12960172,,1396
2321,1,N,31745446,,
2322,1,N,43199324,,1659
2323,1,N,365818812,,1774
2324,1,N,46509908,6,2226
2325,1,N,32489383,,3105
2326,1,N,35214637,,6589
2327,1,N,26716914,6,4109
2328,1,N,5188400,7,2245
2329,1,N,156669852,5,5001
2330,1,N,76218818,2,
2331,1,N,35288546,,3873
2332,1,N,15299596,6,4983
2333,1,N,43947979,,5977
2334,1,N,130756188,6,3920
2335,1,Y,29125855,,5315
2336,1,N,32982566,,4654
2337,1,N,28742911,,4721
2338,1,N,269813559,1,7211
2339,1,N,173903877,6,10923
2340,1,N,187588113,,0
2341,1,N,78221524,,8874
2342,1,N,20291477,6,7489
2343,1,N,41007139,6,7028
2344,1,Y,10855982,6,0
2345,1,N,15701606,6,6682
2346,1,N,95807771,7,9357
2347,1,N,9542922,,6959
2348,1,N,24875326,,7697
2349,1,Y,2866600,2,5733
2350,1,N,12245954,,5350
2351,1,N,17371511,6,4770
2352,1,N,140817016,6,10068
2353,1,N,46313253,2,12594
2354,1,N,71500135,6,8567
2355,1,N,30421869,6,2397
2356,1,N,57709349,6,4638
2357,1,N,3552094,,0
2358,1,N,48601937,6,10938
2359,1,N,53326064,6,9265
2360,1,N,11677964,,11687
2361,1,N,24026477,,9628
2362,1,N,10288940,,7300
2363,2,,26893246,,4862
2364,1,N,38647800,,8464
2366,1,N,15065527,6,4957
2367,1,N,45220072,6,6039
2368,1,Y,55919092,7,10032
2369,1,N,17504126,8,7818
2370,1,N,32671312,6,5947
2371,2,,27740308,,5438
2372,1,Y,73585001,6,9111
2373,1,N,70054921,6,11331
2374,1,N,74122128,2,4322
2375,1,N,16461310,,
2376,1,N,46184365,9,9796
2377,1,Y,17483098,6,4494
2378,1,N,199310518,1,10994
2379,1,Y,184923421,8,8874
2381,1,N,31772253,,4426
2382,1,N,22174426,,8818
2383,1,N,59177591,2,5484
2384,1,N,43472592,6,3943
2385,1,N,49938729,7,8676
2386,1,N,15413611,8,5252
2387,1,Y,16583519,8,
2388,1,Y,63590651,6,5631
2389,2,,30928444,,9561
2390,1,N,33962659,,5047
2391,1,N,23706768,6,5249
2392,1,N,24108824,6,8277
2393,1,N,30604375,6,4142
2394,1,N,16535432,6,9361
2395,1,N,150418994,1,4964
2396,1,N,34494021,6,4402
2397,1,N,8356953,9,8574
2398,1,N,4995318,8,8753
2399,1,Y,24443616,1,10283
2400,1,N,53042830,6,10067
2401,2,,17943730,6,3579
2402,1,N,35599884,7,7980
2408,1,N,5004001,6,6607
2424,1,N,2867832,6,9850
2438,2,,1916400,,6513
2439,1,N,1702754,,1228
2440,1,N,3522300,,2512
2441,1,N,1659799,,3443
2443,1,N,,7,881
2444,1,N,1658965,,
2445,1,N,1658965,,
2447,1,N,28268300,,1989
2448,1,N,51458567,,2615
2449,1,Y,,,1539
2450,1,N,1378850,6,1457
2453,1,N,7740216,,3213
2454,1,N,10879693,,
2455,1,N,168150660,6,1801
2457,1,Y,2544400,8,1749
2458,1,N,5195840,4,5056
2460,1,N,2965348,,
2461,1,N,10435560,,
2463,1,N,94779088,,1331
2464,1,Y,18460988,,1983
2468,1,N,3578700,,0
2469,1,N,7875840,6,1728
2472,1,N,1916720,,1261
2474,1,N,10870290,,1940
2475,1,N,11484255,6,2019
2476,2,,22852177,,1596
2477,1,N,24545784,,7451
2479,2,,8918343,,
2480,1,N,33556291,7,1988
2481,1,N,61658902,3,1579
2482,1,Y,,,1635
2483,1,N,31215300,6,3301
2484,1,N,25185300,,0
2485,1,N,32737285,,1660
2487,1,N,42470801,,1890
2488,1,N,33216352,,1907
2489,1,N,13327180,,3354
2490,1,N,20077479,,
2491,1,N,6978121,,1174
2492,1,N,386208,,3254
2493,1,N,3264888,,
2494,1,N,10077552,,3328
2495,1,N,24682401,,3714
2496,1,N,15077482,6,2664
2498,1,N,12599820,1,2187
2499,1,N,7850172,,3086
2501,1,N,53607492,6,8348
2502,1,N,8102290,6,5908
2503,1,N,59424862,,3639
2505,1,N,774820,6,3418
2506,1,N,6681591,10,2238
2507,1,N,63772058,,0
2509,1,N,76449171,,9031
2510,2,,42582409,6,2160
2512,2,,74050065,,4847
2513,1,N,31518246,6,0
2514,1,N,13949994,,2720
2515,1,Y,41375382,6,2780
2516,1,N,96766119,10,0
2517,1,N,19879424,,4736
2518,1,N,117377915,,0
2520,1,N,39681274,,3022
2521,2,,60098275,2,4024
2523,1,N,39793708,1,3368
2524,1,N,24962624,,3428
2525,1,N,1152726,4,3357
2526,1,N,8943000,,5367
2527,1,Y,49324400,6,4608
2529,1,Y,85992983,,3199
2530,1,N,4382496,,3024
2531,1,N,10886108,6,
2532,1,N,,,4515
2533,1,N,3598800,,6128
2534,1,N,102474341,,8734
2535,1,N,15576972,,3853
2536,1,N,,,2982
2537,1,Y,33044641,6,0
2538,1,N,31592387,,3632
2539,1,N,21837540,,6400
2541,1,N,59241881,,5279
2542,1,N,86170820,6,10232
2543,1,N,18900000,6,0
2544,1,N,6873801,,6692
2546,2,,27856239,,5960
2547,1,N,11434468,6,3166
2548,2,,3534600,,3252
2549,1,N,26903931,,8158
2550,1,N,24997383,,9210
