CLLT_FP_PRNO,INCB_DVSN,CUST_ID,DIVIDED_SET,SIU_CUST_YN,SEX,AGE,FP_CAREER,OCCP_GRP,TOTALPREM,WEDD_YN,MAX_PRM,RGST_YEAR,RGST_MONTH,MAX_PAYM_YEAR,MAX_PAYM_MONTH,MNTH_INCM_AMT_AVG,MAIN_INSR_AMT_SUM,SUM_ORIG_PREM_SUM,EXPR_SUM,CNTT_TERM_AVG,WORK_YEARS_MAX,WORK_YEARS_MIN,EXPR_COUNT
31396,R,4634,1,Y,2,6,N,3,5,Y,13,2002,8,2008,7,3046666.6666666665,537200000.0,3239867.0,11,0.4666666666666667,21,1,15
6380,R,14305,1,N,1,4,N,2,3,Y,5,2003,6,2013,11,2714705.882352941,680559570.0,2360977.0,12,0.35294117647058826,14,1,17
1261,R,16029,1,N,2,6,N,2,0,Y,0,2003,6,2004,6,2500000.0,10000000.0,79800.0,0,0.0,5,5,1
3630,R,14496,1,Y,2,4,Y,1,4,Y,16,2003,6,2013,8,3928571.4285714286,1397773230.0,9841235.0,15,2.6285714285714286,18,1,35
25554,P,127,1,N,2,5,Y,3,13,Y,14,1987,8,2013,3,3964705.882352941,714609135.0,28565906.0,13,0.6470588235294118,21,1,17
25554,P,937,1,N,1,4,N,8,4,Y,1,2003,6,2004,7,2183333.3333333335,164400000.0,1348288.0,4,0.8333333333333334,21,0,6
25554,P,6393,1,N,2,4,N,3,2,Y,6,2006,1,2009,10,3136363.6363636362,316000000.0,1041715.0,9,1.3636363636363635,21,21,11
8080,R,18556,1,N,1,5,N,2,2,Y,2,2003,6,2001,5,2300000.0,145000000.0,628640.0,3,2.0,8,1,5
7196,R,16513,1,N,1,4,N,8,3,Y,2,2003,6,2013,4,2825000.0,85004790.0,1363691.0,3,0.0,14,2,4
7005,P,9777,1,N,1,4,N,4,14,Y,15,2003,6,2009,5,3542857.1428571427,230000000.0,1942103.0,7,2.7142857142857144,14,1,7
24401,P,18937,1,N,2,4,N,3,3,Y,4,2003,6,2014,2,714285.7142857143,152500000.0,819486.0,4,1.5714285714285714,22,4,7
7009,R,688,1,N,2,5,N,2,2,Y,2,2003,6,2016,6,3750000.0,111000000.0,761020.0,3,0.25,11,3,4
28346,R,19224,1,N,2,3,N,3,1,Y,1,2003,6,2015,5,3200000.0,295000000.0,693170.0,3,1.6,9,5,5
8125,R,14041,1,N,1,5,N,1,0,Y,0,2003,6,2002,7,3666666.6666666665,110000000.0,6596245.0,1,4.0,5,1,3
8392,R,21155,1,N,1,4,N,10,1,Y,1,2003,6,2012,8,1775000.0,124359714.0,9095779.0,3,0.5,10,0,4
4924,R,11482,1,N,1,6,N,6,6,Y,7,2003,6,2007,4,2875000.0,120000000.0,619330.0,2,1.75,7,2,4
6716,R,19666,2,,2,5,N,8,1,Y,4,2004,8,2004,10,2400000.0,415000000.0,1007741.0,7,0.5,4,0,10
7272,P,5253,1,N,1,5,N,8,3,Y,4,2003,3,2010,6,2500000.0,154000000.0,545713.0,4,1.5,13,13,4
7272,P,20595,1,N,2,6,N,3,9,Y,8,2003,6,2007,3,1785714.2857142857,240285166.0,75557879.0,4,0.8571428571428571,14,1,7
24383,P,9622,1,N,2,5,N,19,7,Y,4,2003,6,2008,2,1000000.0,185200000.0,998882.0,2,0.0,22,2,8
4736,R,12646,2,,1,6,N,7,3,Y,2,2000,5,2005,3,3000000.0,132600000.0,673482.0,3,0.0,5,5,3
7614,P,8400,1,N,2,4,N,3,0,Y,1,2004,1,2010,9,3757142.8571428573,130614082.0,3658619.0,5,0.14285714285714285,27,13,7
26731,R,12831,1,N,2,3,N,24,2,Y,4,2004,2,2015,10,3550000.0,215000000.0,659274.0,4,2.2,12,2,10
28297,P,3039,1,N,1,5,N,2,2,Y,2,2003,6,2016,6,2000000.0,80000000.0,621929.0,2,0.25,19,3,4
28297,P,6807,1,N,2,5,N,2,2,Y,4,2001,11,2006,3,2450000.0,279981950.0,2965450.0,7,0.4,19,0,10
3809,R,9654,1,N,1,5,N,8,3,Y,3,2003,6,2001,3,5152631.578947368,1011603670.0,21945911.0,12,1.0,7,1,19
9601,R,6064,1,Y,2,4,N,2,1,Y,0,2001,3,2005,9,5000000.0,50000000.0,88700.0,1,0.0,4,4,1
9622,R,6229,2,,2,5,N,3,3,Y,9,2004,4,2011,9,2200000.0,120000000.0,563190.0,5,0.0,3,3,5
9678,P,11675,1,N,2,5,N,2,14,Y,43,2003,6,2011,4,3780000.0,1288939284.0,9436850.0,29,0.5666666666666667,12,1,30
9076,R,7241,1,N,2,5,N,4,10,Y,12,2003,6,2011,4,3169230.769230769,232000000.0,10212249.0,4,1.1538461538461537,19,2,13
8069,R,16701,1,N,2,4,N,3,3,Y,4,2003,6,2005,11,1775000.0,272000000.0,794780.0,4,0.8333333333333334,22,1,6
24681,P,12996,2,,1,3,N,9,2,Y,2,2005,11,2016,6,3000000.0,87000000.0,317400.0,2,0.6666666666666666,22,22,3
24681,P,16714,1,N,2,4,N,3,0,Y,1,2003,6,2003,5,928571.4285714285,119101350.0,1004310.0,2,8.285714285714286,22,2,7
5613,R,10696,1,N,1,6,N,6,0,Y,0,2005,4,2016,6,2500000.0,40000000.0,74915.0,0,11.0,5,5,2
5402,R,7330,1,N,1,5,N,8,6,Y,2,2003,6,2007,10,1516666.6666666667,108371990.0,1959350.0,3,0.16666666666666666,7,6,6
7377,R,4871,1,N,1,6,N,2,1,Y,1,2003,6,2015,5,2000000.0,100000000.0,438040.0,1,1.0,10,1,4
7377,R,9410,2,,2,5,N,8,6,Y,11,2003,6,2016,2,4083333.3333333335,434000000.0,1281587.0,5,2.0833333333333335,20,1,12
20489,P,16421,1,N,1,5,N,1,2,Y,2,2003,6,2008,1,3025000.0,62562660.0,4733732.0,3,0.0,32,6,4
9361,R,13805,1,N,1,6,N,8,7,Y,7,2003,6,2008,11,3187500.0,212500000.0,925636.0,5,1.5,14,2,8
20703,P,13759,1,N,2,6,N,2,1,Y,1,2003,6,2016,6,1066666.6666666667,123000000.0,483970.0,3,2.0,36,36,3
7772,R,18858,1,N,2,4,N,3,2,Y,10,2003,6,2009,1,2000000.0,172151515.0,1099798.0,3,1.0,14,1,7
8284,R,1752,2,,2,4,Y,3,0,Y,0,2004,6,2005,5,2333333.3333333335,160000000.0,289760.0,1,3.1666666666666665,13,1,6
10350,R,5296,1,N,1,5,N,1,1,Y,0,2003,6,2016,6,0.0,10000000.0,96600.0,0,0.0,0,0,2
7137,R,15268,1,N,2,3,N,21,0,Y,0,2006,3,2006,3,2000000.0,30000000.0,87240.0,1,0.0,4,4,1
6864,R,19569,2,,1,6,N,11,3,Y,2,2003,7,2006,4,1750000.0,40000000.0,233900.0,2,6.5,4,3,2
25244,P,16187,1,N,2,5,N,3,8,Y,11,2003,6,2014,10,5333333.333333333,312503430.0,2568135.0,9,2.0,21,21,12
5754,R,14037,1,N,2,5,Y,9,1,Y,4,2003,6,2005,5,3166666.6666666665,252000000.0,891979.0,6,0.0,16,1,9
5754,R,21126,1,N,2,4,N,3,1,Y,1,2003,6,2013,5,3333333.3333333335,84000000.0,164840.0,0,1.0,10,5,3
8762,R,6445,1,N,2,4,Y,9,5,Y,7,2006,9,2014,8,2909090.909090909,258200000.0,1493589.0,7,0.6363636363636364,11,1,11
10676,R,11269,2,,2,6,Y,25,18,Y,8,1988,11,2009,6,2800000.0,291721602.0,172849250.0,4,0.2,6,1,5
28630,P,7377,1,N,2,5,N,3,3,Y,8,2003,6,2009,1,5666666.666666667,205000000.0,1604732.0,6,1.1666666666666667,19,19,6
7825,R,10413,2,,2,4,Y,3,7,Y,6,1999,3,2007,10,2040000.0,175000000.0,2609590.0,4,1.8,3,1,5
11186,R,12439,1,N,2,3,N,9,1,Y,0,2003,6,2011,7,800000.0,177000000.0,452839.0,3,0.6666666666666666,7,1,6
25781,R,3446,1,N,1,3,N,2,5,Y,5,2003,6,2013,12,1433333.3333333333,125000000.0,509080.0,2,0.0,15,1,3
11414,P,16449,1,N,2,5,N,9,1,Y,2,2003,6,2009,9,2311111.111111111,190000000.0,773350.0,6,0.5555555555555556,16,2,9
11414,P,20819,1,N,2,5,N,9,4,Y,5,2003,6,2013,8,1610000.0,181057270.0,3001960.0,6,0.2,25,1,10
28842,P,21204,1,N,2,4,N,3,4,Y,5,2003,6,2016,6,3222222.222222222,207000000.0,7343513.0,8,0.4444444444444444,28,0,9
11485,R,20299,1,Y,2,4,Y,9,2,Y,7,1996,9,2007,8,2500000.0,202600000.0,1306810.0,5,0.5714285714285714,23,0,7
10668,R,8258,1,N,1,5,N,6,1,Y,2,2000,12,2016,4,666666.6666666666,81000000.0,351061.0,3,1.3333333333333333,10,7,3
25284,P,18,1,N,1,4,N,8,1,Y,4,1999,10,2013,10,2357142.8571428573,241728972.0,838806.0,4,4.142857142857143,21,21,7
11812,R,11980,1,N,1,5,N,9,1,Y,13,2003,6,2007,12,6666666.666666667,140000000.0,639360.0,3,5.333333333333333,4,4,3
29412,P,20247,1,N,2,4,N,3,1,Y,3,2002,11,2002,5,1620000.0,165000000.0,439301.0,2,0.0,19,0,5
11621,R,11202,1,N,2,4,N,19,7,Y,7,2001,1,2003,11,1644444.4444444445,379815952.0,3042580.0,12,0.2222222222222222,8,2,18
11102,R,14229,1,Y,2,4,N,9,13,Y,12,2003,6,2009,2,2850000.0,380832622.0,7050150.0,7,3.6,15,1,10
12034,R,5355,1,N,2,4,N,3,3,Y,9,2003,6,2007,4,2500000.0,251000000.0,1155709.0,4,7.375,11,0,8
11880,R,20305,1,N,2,4,Y,2,4,Y,6,1995,2,2010,1,1804411.7647058824,578296300.0,1544377.0,6,11.705882352941176,13,1,17
28105,P,5674,1,N,2,3,Y,1,12,Y,15,2003,6,2007,12,2508536.5853658537,1366622056.0,7870459.0,27,0.24390243902439024,21,0,41
24411,P,15147,1,N,2,4,N,3,2,Y,2,2004,8,2004,9,2750000.0,90000000.0,261559.0,2,0.0,22,2,2
12480,R,3960,1,N,2,3,N,3,4,Y,4,2004,2,2015,9,1684000.0,245505051.0,450450.0,3,2.2,7,1,5
11256,R,1186,1,N,2,3,N,3,0,Y,1,2003,6,2012,10,1750000.0,80000000.0,108918.0,1,1.5,5,1,2
12358,R,4560,1,Y,1,6,N,1,7,Y,10,1999,10,2012,6,2062500.0,252423550.0,3987798.0,5,1.875,7,0,8
11843,R,20289,1,N,2,5,Y,9,8,Y,6,1995,9,1998,12,1307692.3076923077,484400000.0,1814165.0,5,0.38461538461538464,8,3,26
12672,R,20598,1,N,2,6,N,24,15,Y,14,2003,6,2009,5,1337500.0,311081080.0,13530010.0,6,0.25,11,2,8
11902,R,15382,2,,2,4,N,9,1,Y,1,2007,11,2008,4,2000000.0,30000000.0,100060.0,1,1.0,2,2,1
12614,R,4978,1,N,2,6,N,3,9,Y,12,2003,6,2012,4,2892857.1428571427,419209740.0,1404700.0,6,2.5714285714285716,4,3,7
13008,R,8712,1,N,1,3,N,5,0,Y,1,2007,12,2007,12,2000000.0,70000000.0,140100.0,1,3.0,1,1,1
29234,R,19113,1,N,2,3,N,3,2,Y,2,2003,6,2002,10,2216666.6666666665,248147110.0,1293887.0,5,2.8333333333333335,10,0,12
13244,R,544,1,Y,1,5,N,1,25,Y,449,2003,6,2005,2,12264705.88235294,646950000.0,16570498.0,13,1.1764705882352942,11,1,17
13244,R,4689,1,N,2,5,Y,3,18,Y,9,2001,4,2012,8,3058823.529411765,372322322.0,19369649.0,12,1.8823529411764706,14,1,17
12496,R,12212,1,N,2,4,N,3,5,Y,9,2003,6,2002,11,1875000.0,285558748.0,5294568.0,3,1.5,25,1,12
13258,R,9431,1,N,1,5,N,7,0,Y,4,2003,6,2008,7,3600000.0,198636660.0,968125.0,3,0.6,30,1,5
9996,P,2788,1,N,2,5,N,3,0,Y,1,2003,6,2008,8,1766666.6666666667,75036000.0,317296.0,3,0.0,12,12,3
9996,P,9812,1,N,2,4,N,3,7,Y,13,2003,6,2012,4,4000000.0,360000000.0,1740760.0,4,2.0,12,12,4
10808,R,16304,1,N,2,5,N,3,2,Y,6,2003,6,2009,9,2491666.6666666665,418314813.0,1624544.0,9,0.5833333333333334,19,6,12
13699,R,21049,1,N,2,4,N,3,4,Y,3,2003,6,2005,3,4071428.5714285714,194000000.0,2401092.0,3,0.5714285714285714,8,4,7
14215,R,10454,1,N,2,3,N,3,0,Y,0,1999,11,2013,2,0.0,45000000.0,132650.0,0,1.0,5,4,4
4030,P,9749,1,N,2,4,N,9,3,Y,12,2003,6,2012,3,5400000.0,135200000.0,1148891.0,5,0.4,16,16,5
13559,R,12032,1,N,2,4,N,4,2,Y,4,2003,6,2015,3,4600000.0,195000000.0,630775.0,5,0.6666666666666666,12,3,6
14043,R,491,1,N,2,6,N,2,5,Y,6,2003,6,2011,5,1806666.6666666667,484873800.0,1875718.0,12,1.0666666666666667,4,1,15
11400,P,1012,2,,2,4,N,19,1,Y,1,2003,6,2003,5,1666666.6666666667,122800000.0,761132.0,2,3.1666666666666665,18,11,6
14516,R,21699,1,N,1,4,N,1,5,Y,10,2003,6,2009,4,3833333.3333333335,490000000.0,102480704.0,5,3.8333333333333335,3,3,6
14479,P,8788,1,N,2,3,N,3,1,Y,6,2009,5,2016,2,1633333.3333333333,268900369.0,837321.0,4,0.3333333333333333,9,9,6
14796,R,7393,1,Y,2,5,N,3,0,Y,1,2003,6,2004,5,1083500.0,100000000.0,248650.0,1,3.0,15,1,2
14796,R,11874,1,Y,2,5,N,9,0,Y,1,2003,6,2011,9,2000000.0,100000000.0,175460.0,0,0.0,1,1,2
13948,R,10846,1,N,2,5,N,2,4,Y,16,2007,2,2012,7,4166666.6666666665,301740000.0,1747147.0,3,3.1666666666666665,13,1,6
13857,P,14326,1,N,1,4,N,2,3,Y,3,2003,6,2016,5,3820000.0,357019547.0,10242721.0,8,1.4,9,2,10
9367,P,22125,1,N,2,3,N,3,3,Y,5,2007,5,2014,4,3200000.0,127000000.0,546831.0,4,1.4,12,1,5
13933,R,12992,1,N,2,3,N,9,14,Y,71,2005,10,2012,8,2100000.0,709481980.0,4623657.0,16,0.0,15,1,18
14275,R,18470,1,N,2,5,N,3,2,Y,2,2003,6,2003,5,1920000.0,110000000.0,543995.0,1,0.0,21,5,5
9548,P,10889,2,,2,4,N,3,0,Y,0,2007,12,2016,5,1500000.0,55000000.0,227900.0,1,0.0,12,3,2
9548,P,13306,1,N,2,4,N,9,1,Y,3,2012,1,2016,6,3800000.0,244500000.0,914600.0,4,1.0,12,12,5
20648,P,13938,1,N,1,5,N,1,3,Y,1,2003,6,2003,5,15500000.0,55000000.0,184000.0,1,0.0,37,9,2
15023,R,18955,1,N,2,4,N,9,1,Y,4,2003,6,2006,6,2750000.0,109846580.0,457022.0,2,0.0,1,1,4
14396,R,7572,1,N,2,5,N,3,2,Y,1,2003,6,2009,12,2600000.0,107150000.0,443776.0,3,1.8,13,2,5
12820,P,2112,1,N,2,6,N,25,5,Y,17,2010,11,2016,5,2750000.0,664400000.0,2816597.0,17,0.5,10,7,20
12820,P,11531,1,Y,2,6,N,25,14,Y,12,2003,6,2010,10,2800000.0,730860586.0,131926380.0,9,0.5333333333333333,13,5,15
12820,P,16231,1,N,1,5,N,8,0,Y,0,2003,6,2012,6,400000.0,72000000.0,285080.0,5,0.4,10,0,5
25855,R,16692,1,N,2,4,N,4,4,Y,3,2003,6,2010,1,1825000.0,166884070.0,7597911.0,3,0.75,17,5,4
13595,P,6231,1,N,2,4,N,3,0,Y,1,2004,4,2016,6,2915000.0,80000000.0,209371.0,2,0.0,11,9,2
15458,R,16726,1,N,1,4,N,1,1,Y,5,2003,6,2013,5,3777777.777777778,471500000.0,1678601.0,8,0.4444444444444444,16,1,9
16137,R,19874,1,N,2,4,Y,3,1,Y,2,2007,7,2014,7,2537500.0,211100000.0,1095658.0,6,2.25,5,4,8
31377,P,18454,1,N,2,5,N,3,9,Y,3,2003,6,2016,6,1366666.6666666667,184194090.0,2560715.0,4,0.0,18,0,6
4086,P,12263,1,N,2,4,N,9,3,Y,4,2003,6,2015,7,2500000.0,176000000.0,698857.0,4,3.4,15,2,5
16099,P,19941,1,N,2,5,N,9,4,Y,7,2008,10,2013,9,2625000.0,380000000.0,746923.0,8,2.625,7,1,8
16447,R,16934,1,N,2,3,N,3,0,Y,1,2003,6,2012,9,2777777.777777778,321116130.0,782593.0,7,0.1111111111111111,9,1,9
28654,P,553,1,N,2,5,N,2,23,Y,14,2003,6,2006,12,3636363.6363636362,368850000.0,174070961.0,10,0.7272727272727273,19,0,11
28654,P,4650,1,N,2,6,Y,19,2,Y,3,1999,9,2007,5,2227272.727272727,253000000.0,923717.0,3,0.09090909090909091,19,0,11
10656,R,12077,1,N,2,4,N,3,6,Y,9,2003,6,2014,2,3342857.1428571427,480645616.0,13494586.0,11,0.5714285714285714,13,2,14
29579,R,725,1,N,2,5,N,8,2,Y,2,2003,6,2010,11,2750000.0,78689130.0,2842516.0,3,0.0,12,1,4
14436,R,12051,1,N,2,4,N,3,8,Y,7,2003,6,2016,6,2211111.111111111,295609010.0,2754718.0,6,0.7777777777777778,14,1,9
13458,P,1565,1,N,2,4,N,2,4,Y,10,2000,11,2011,6,3250000.0,520177470.0,3803783.0,7,1.25,9,2,8
8825,P,13280,1,N,2,5,N,3,5,Y,12,2011,2,2016,5,2833333.3333333335,227116769.0,1214423.0,5,1.1666666666666667,13,12,6
17612,R,3388,1,N,2,3,N,3,4,Y,10,2003,6,2015,3,2200000.0,292138581.0,14111267.0,3,1.1,25,2,10
17210,P,13851,1,N,1,5,N,12,0,Y,0,2003,6,2003,5,1666666.6666666667,58000000.0,363074.0,1,144.33333333333334,28,6,3
17512,R,17947,1,N,1,5,N,10,9,Y,21,1999,10,2014,4,2286363.6363636362,688501590.0,44011409.0,11,3.3181818181818183,20,0,22
17701,R,20822,1,N,2,5,N,3,5,Y,4,2003,6,2010,12,2139130.434782609,482483334.0,1971960.0,9,1.2173913043478262,14,1,23
17054,R,18076,1,N,2,5,Y,9,0,Y,1,1997,8,2016,5,3000000.0,54000000.0,343442.0,2,1.0,3,3,2
15934,P,14167,1,N,2,5,N,3,2,Y,2,2003,6,2012,2,1840000.0,108090910.0,258701.0,1,2.6,14,7,5
17710,R,16377,2,,2,5,N,3,0,Y,0,2003,6,2016,6,2000000.0,30000000.0,79005.0,0,2.0,2,2,1
18107,R,10615,1,N,2,4,N,15,2,Y,1,2004,6,2016,6,2333333.3333333335,207000000.0,663406.0,5,2.0,15,1,6
17893,R,18023,1,N,2,4,N,3,1,Y,1,2002,6,2002,10,2166666.6666666665,99168459.0,283438.0,2,0.0,10,0,6
16747,P,18348,1,N,2,6,N,2,0,Y,6,2003,6,2003,5,6000000.0,362000000.0,1262030.0,6,2.0,7,4,7
16763,P,17309,1,N,2,4,Y,2,0,Y,5,2003,11,2004,4,818750.0,297800000.0,836154.0,5,0.0,7,1,8
18539,R,1917,1,N,2,5,N,2,0,Y,1,2006,10,2016,6,4000000.0,20000000.0,156708.0,1,5.5,4,4,2
18622,R,18482,1,N,2,5,N,18,7,Y,9,2003,6,2008,1,2566666.6666666665,376423138.0,4416607.0,6,1.0,11,1,9
18852,P,8982,1,N,1,6,N,9,0,Y,2,2001,3,2005,2,2210526.3157894737,450242023.0,1657019.0,10,0.42105263157894735,21,2,19
19045,R,17908,1,N,2,3,N,3,0,Y,1,2013,4,2016,6,3000000.0,30000000.0,105522.0,1,0.0,2,2,1
18923,R,18927,1,N,2,4,N,3,0,Y,2,2003,6,1998,10,4000000.0,90000000.0,548097.0,3,2.0,2,1,4
17811,R,14962,1,N,1,4,N,7,0,Y,18,1999,7,2011,11,5875000.0,618449412.0,2744586.0,10,1.8333333333333333,16,3,12
10418,P,933,1,N,2,4,N,9,0,Y,1,2003,6,2016,6,2360000.0,149000000.0,798824.0,2,0.0,21,11,5
10418,P,951,1,N,2,4,N,3,0,Y,2,2003,6,2016,6,16500000.0,50000000.0,258424.0,2,0.0,11,11,2
19186,R,4011,1,Y,2,4,Y,9,5,Y,5,2004,6,2006,10,2214285.714285714,246000000.0,815641.0,4,0.0,4,1,7
19035,R,1350,1,N,1,3,N,1,0,Y,1,2003,6,2014,12,2571428.5714285714,302000000.0,1161160.0,4,1.4285714285714286,12,1,7
18318,R,8460,1,N,2,5,Y,2,5,Y,4,2004,6,2014,6,2571428.5714285714,313500000.0,761629.0,5,0.2857142857142857,4,1,7
17813,P,9357,1,N,2,6,N,1,2,Y,2,2003,6,2014,3,2150000.0,185000000.0,570236.0,2,1.0,18,6,6
19646,R,18026,1,N,2,4,N,3,1,Y,6,2002,8,2008,12,3600000.0,235000000.0,1111254.0,4,0.7142857142857143,13,1,7
19789,R,2705,2,,2,6,N,3,0,Y,0,2003,6,2003,5,3100000.0,97000000.0,501030.0,2,0.2,6,2,5
18838,P,17560,2,,2,5,N,3,0,Y,1,2006,4,2015,6,3000000.0,30000000.0,177653.0,1,1.0,5,5,1
19461,P,2314,1,N,1,6,N,8,2,Y,2,2002,10,2015,8,2666666.6666666665,116649638.0,900817.0,2,1.6666666666666667,21,4,3
18448,P,5825,1,N,2,3,N,3,0,Y,1,2001,7,2010,8,1666666.6666666667,114945055.0,284864.0,3,1.0,5,1,3
26772,R,26,1,Y,2,5,Y,9,11,Y,19,2001,4,2001,3,928205.1282051282,605360580.0,4378421.0,4,0.15384615384615385,4,3,39
26772,R,20165,1,Y,2,5,N,3,8,Y,4,2000,9,2011,3,2000000.0,204000000.0,636511.0,4,0.25,4,3,8
23130,R,2483,1,N,2,7,N,25,3,Y,11,2003,6,1999,4,1555555.5555555555,115800000.0,2005200.0,2,0.4444444444444444,36,6,9
23204,R,7299,1,N,1,5,N,2,33,Y,32,2003,6,2002,6,1604761.9047619049,672281953.0,7217890.0,10,0.3333333333333333,21,0,21
26523,R,12232,1,N,1,4,N,15,2,Y,1,2003,6,2007,3,2000000.0,20000000.0,190100.0,1,0.0,4,1,2
27231,R,3027,1,N,2,5,N,3,1,Y,3,2003,6,2013,11,1200000.0,180000000.0,395622.0,2,0.8,9,2,5
24183,R,13675,1,N,1,6,N,8,6,Y,6,2003,6,1998,7,333333.3333333333,73200000.0,731900.0,0,0.0,13,1,6
26957,R,13929,1,N,2,5,N,3,0,Y,0,2003,6,2003,5,0.0,40000000.0,94500.0,0,0.0,2,2,3
26586,R,3041,1,N,2,5,N,3,1,Y,1,2003,6,2016,6,1520000.0,101000000.0,269518.0,2,0.8,6,1,5
22581,R,15744,1,N,2,5,Y,24,2,Y,2,1994,12,2014,6,2400000.0,140500000.0,269843.0,1,0.8,16,5,5
23888,R,20535,1,N,2,6,N,3,0,Y,0,2003,6,1998,9,1500000.0,80000000.0,177350.0,1,0.0,5,3,2
22955,R,15731,1,N,2,5,Y,9,25,Y,119,2000,4,2010,11,1909090.9090909092,217800000.0,10777250.0,3,0.0,7,1,11
26879,R,18199,1,N,1,7,N,2,1,Y,1,2003,6,2003,5,1166666.6666666667,40000000.0,250050.0,0,0.0,4,1,3
23457,R,21073,1,N,1,4,N,8,2,Y,3,2003,6,2012,9,2400000.0,177500000.0,2847902.0,2,1.0,8,1,5
29158,R,17942,1,Y,2,5,Y,9,11,Y,31,1999,10,1998,7,1840000.0,773214894.0,8503373.0,8,29.36,18,0,25
21147,R,945,1,N,1,4,N,19,2,Y,1,2003,6,2004,12,1640000.0,142013590.0,883430.0,4,0.2,22,20,5
3625,R,18099,1,N,2,4,Y,1,6,Y,7,2002,1,2003,8,3125000.0,474481545.0,2333493.0,8,0.1875,18,0,16
2661,R,3410,1,N,2,3,N,3,1,Y,3,2003,6,2015,1,1888888.888888889,332397060.0,650390.0,3,1.2222222222222223,22,4,9
2661,R,13645,1,N,2,6,N,25,5,Y,6,2003,6,2011,8,1652500.0,180000000.0,875200.0,2,0.0,9,4,4
24788,P,460,1,N,1,6,N,1,4,Y,4,2003,6,2003,12,2116129.0322580645,560817814.0,2259854.0,16,1.3870967741935485,22,22,31
26168,R,18077,1,N,2,5,Y,3,8,Y,6,1997,7,2001,3,858333.3333333334,170844762.0,2052418.0,2,0.3333333333333333,7,7,12
5172,R,5049,2,,2,5,N,1,4,Y,4,2003,6,2005,12,2625000.0,92080000.0,446680.0,1,0.0,4,1,4
3904,R,14250,1,N,1,4,N,1,0,Y,1,2003,6,2016,6,1325000.0,58700000.0,560364.0,2,1.0,8,1,4
29764,R,18094,1,N,2,4,Y,3,5,Y,2,2002,7,2000,3,700000.0,136117287.0,584400.0,2,0.0,10,1,6
30135,P,3802,1,N,1,4,N,8,2,Y,2,2003,6,2011,8,2900000.0,70000000.0,270595.0,2,3.5,18,18,2
30135,P,16706,1,N,1,4,N,8,1,Y,1,2003,6,2003,11,1262500.0,86000000.0,192960.0,0,0.0,18,18,4
20864,P,21446,1,N,2,3,N,3,2,Y,2,2003,6,2011,1,1312500.0,220800000.0,609296.0,3,0.0,30,2,4
26773,R,6857,1,N,2,6,Y,3,0,Y,0,1988,2,1999,4,1000000.0,31800000.0,156500.0,0,0.0,17,1,3
6184,R,1026,1,N,1,4,N,2,3,Y,11,2003,6,2004,12,1800000.0,288739310.0,2450873.0,7,0.4444444444444444,15,7,9
6189,R,14622,1,N,2,3,N,15,0,Y,1,2003,6,2000,1,1375000.0,43201320.0,213920.0,0,0.25,3,1,4
6189,R,21663,1,N,2,5,N,9,1,Y,1,1997,5,2004,5,300000.0,30000000.0,135640.0,0,0.0,3,3,2
27268,R,21735,1,N,2,3,N,3,1,Y,2,2002,6,2010,10,2000000.0,132000000.0,312334.0,2,1.0,16,10,4
5319,R,16667,1,N,2,4,N,3,5,Y,3,2003,6,2004,8,822222.2222222222,331000000.0,697618.0,2,0.1111111111111111,8,4,9
894,P,18664,1,Y,2,5,N,5,5,Y,8,2003,6,2007,1,2235000.0,221000000.0,1138962.0,4,3.6666666666666665,17,1,6
5049,R,2955,1,N,2,5,N,9,4,Y,5,2003,6,2008,3,1915789.4736842106,415126582.0,1731004.0,7,0.5789473684210527,9,4,19
3081,R,13485,1,N,1,5,N,1,4,Y,9,2001,6,2011,9,1181818.1818181819,637200000.0,3443410.0,9,3.1818181818181817,17,0,11
28204,R,9345,1,N,2,6,N,3,3,Y,1,2003,6,2005,3,1750000.0,70000000.0,235700.0,1,0.0,12,9,2
28204,R,21196,1,N,1,4,N,4,0,Y,1,2003,6,2003,5,875000.0,50000000.0,184951.0,0,0.0,12,0,4
6516,R,6178,1,N,2,4,Y,3,4,Y,4,2003,10,2006,1,2140000.0,171000000.0,658730.0,4,0.0,3,1,5
6504,R,6234,1,N,1,4,N,8,0,Y,2,2004,4,2004,6,2125000.0,400000000.0,1152460.0,4,0.0,4,1,4
24464,R,17982,1,N,1,4,N,1,1,Y,2,2001,4,2003,5,275000.0,152000000.0,1259110.0,1,0.0,17,0,4
22530,R,487,2,,2,6,N,2,0,Y,10,2003,6,2001,9,1440000.0,161491514.0,1473250.0,2,1.2,30,2,5
7567,R,15120,1,N,2,3,N,3,1,Y,5,2004,5,2014,3,2000000.0,89000000.0,514134.0,3,2.5,5,0,6
4531,R,21736,1,Y,1,3,N,1,0,Y,3,2001,3,2004,6,2428571.4285714286,315000000.0,647580.0,4,1.4285714285714286,20,4,7
23514,R,14105,1,N,2,5,N,3,1,Y,1,2003,6,2003,5,1833333.3333333333,40000000.0,117900.0,0,0.0,20,19,3
7110,R,14176,1,N,1,5,N,9,11,Y,10,2003,6,2004,9,1607692.3076923077,513859650.0,2421518.0,13,0.07692307692307693,16,2,13
26776,R,6846,1,N,2,6,Y,15,1,Y,4,1999,6,2000,1,320000.0,85470927.0,449420.0,1,0.0,11,1,5
6417,R,17978,1,N,2,4,Y,2,3,Y,5,2001,2,2006,2,2157692.3076923075,601685795.0,15783147.0,10,0.19230769230769232,13,0,26
