,CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
607,4808,R,200209,200801,0,기타,145.0
608,27217,R,199706,201404,0,기타,163.0
609,4669,R,200205,200703,0,고졸,108.0
610,7591,R,200404,200601,0,고졸,160.0
611,490,R,200010,200803,0,고졸,16.0
612,2023,P,200003,999912,0,고졸,154.0
613,26190,R,199702,200910,0,고졸,25.0
614,7629,R,200404,200810,0,고졸,29.0
615,30876,R,199905,201203,0,기타,100.0
616,27244,R,199705,200801,0,고졸,156.0
617,5233,R,200202,200902,1,고졸,238.0
618,23748,R,199403,201205,0,고졸,111.0
619,8992,R,200502,200511,1,고졸,24.0
620,5071,R,200203,201002,1,고졸,281.0
621,27071,R,199712,201110,0,고졸,163.0
622,9621,R,200507,200601,0,기타,37.0
623,25716,R,199610,201301,0,고졸,158.0
624,9235,R,200504,200705,0,기타,163.0
625,9828,R,200509,200701,0,기타,135.0
626,9396,R,200505,200811,0,기타,50.0
627,25709,R,199605,201212,0,고졸,158.0
628,21750,R,199012,200807,0,고졸,106.0
629,9966,R,200510,200805,0,고졸,121.0
630,3546,R,200109,200907,0,고졸,156.0
631,9830,R,200509,200702,0,고졸,45.0
632,25721,R,199602,201304,0,기타,125.0
633,10132,R,200512,200607,0,고졸,61.0
634,9511,R,200506,201002,1,고졸,281.0
635,6971,R,200312,201606,0,기타,42.0
636,9929,R,200510,200703,0,대학졸,103.0
637,21134,R,198812,200611,0,고졸,118.0
638,8689,R,200411,200606,0,기타,11.0
639,6257,R,200307,200612,1,고졸,99.0
640,7367,R,200402,200712,0,대학졸,120.0
641,8110,R,200407,200905,0,기타,121.0
642,5103,R,200208,200606,1,고졸,98.0
643,22777,P,199306,999912,0,기타,21.0
644,20357,R,198309,200705,0,중졸,104.0
645,10526,R,200603,200903,0,기타,240.0
646,9819,R,200509,200609,0,기타,90.0
647,6510,R,200309,200710,0,고졸,69.0
648,8108,R,200407,200804,0,기타,88.0
649,24274,R,199509,200805,0,대학졸,32.0
650,20865,P,198708,999912,0,기타,55.0
651,8856,P,200501,999912,0,기타,37.0
652,7666,R,200404,200701,0,기타,14.0
653,9727,R,200508,200810,0,기타,156.0
654,30552,R,199909,201011,0,중졸,86.0
655,9554,R,200507,200706,0,고졸,13.0
656,5334,R,200210,200703,0,전문대졸,123.0
657,23709,P,199409,999912,0,중졸,113.0
658,26375,R,199707,200904,0,고졸,49.0
659,23860,R,199404,200809,0,고졸,55.0
660,9933,P,200510,999912,0,고졸,44.0
661,8882,R,200501,200701,0,고졸,123.0
662,7841,R,200405,201507,0,고졸,160.0
663,11044,R,200606,200701,0,기타,109.0
664,10077,R,200511,201001,1,고졸,266.0
665,4676,R,200206,200803,0,고졸,113.0
666,11213,R,200608,200806,1,고졸,114.0
667,10545,R,200603,200701,0,고졸,109.0
668,11287,R,200608,200710,0,고졸,49.0
669,5568,R,200212,200903,1,고졸,241.0
670,11197,R,200608,200709,1,대학졸,114.0
671,11779,R,200701,201101,0,기타,16.0
672,10654,R,200603,201308,1,전문대졸,157.0
673,11844,R,200701,200811,0,기타,150.0
674,6248,R,200307,201111,0,기타,111.0
675,24658,R,199510,200907,0,고졸,160.0
676,7804,P,200405,999912,0,기타,38.0
677,11511,R,200610,200705,1,고졸,77.0
678,11871,R,200701,200801,0,기타,80.0
679,2458,P,200104,999912,0,기타,23.0
680,11768,R,200701,200812,0,고졸,124.0
681,23528,P,199404,999912,0,기타,305.0
682,11920,R,200702,200805,0,고졸,59.0
683,11327,R,200609,200809,0,대학졸,17.0
684,11722,R,200612,201108,1,고졸,274.0
685,12111,P,200704,999912,0,기타,16.0
686,22052,P,199108,999912,0,고졸,86.0
687,21892,R,199107,201007,0,고졸,75.0
688,9723,R,200508,201408,0,기타,17.0
689,12681,R,200709,200906,0,기타,49.0
690,12784,R,200710,200908,0,기타,44.0
691,23291,P,199405,999912,0,기타,75.0
692,7147,R,200401,201005,0,기타,146.0
693,11016,R,200606,200812,0,기타,103.0
694,8414,P,200409,999912,0,기타,58.0
695,6536,R,200309,201201,0,전문대졸,21.0
696,12808,R,200710,200806,0,기타,112.0
697,1628,P,200004,999912,0,대학졸,145.0
698,12273,P,200705,999912,1,기타,293.0
699,21210,R,198805,201011,0,고졸,160.0
700,13168,R,200802,200905,0,고졸,78.0
701,10712,R,200604,200904,0,고졸,64.0
702,13228,R,200802,200806,0,고졸,247.0
703,13271,R,200802,201009,0,기타,163.0
704,13309,R,200803,200812,0,대학졸,257.0
705,13460,R,200804,200812,0,대학졸,21.0
706,13112,R,200801,200812,0,고졸,255.0
707,23940,P,199510,999912,0,기타,17.0
708,22910,P,199306,999912,0,고졸,47.0
709,12946,R,200712,201002,1,기타,114.0
710,14097,R,200809,201006,0,고졸,44.0
711,13114,P,200801,999912,0,기타,44.0
712,9460,R,200506,201512,0,기타,42.0
713,21646,R,199001,201510,0,고졸,32.0
714,31516,P,200307,999912,0,기타,7.0
715,14682,R,200902,201501,1,전문대졸,224.0
716,11318,R,200609,201208,0,기타,59.0
717,13575,R,200805,200912,0,전문대졸,45.0
718,14729,R,200903,201003,0,고졸,118.0
719,21198,P,198812,999912,0,고졸,146.0
720,14736,R,200903,201312,0,기타,154.0
721,12963,R,200712,201201,0,전문대졸,106.0
722,14466,R,200812,201006,0,고졸,49.0
723,12076,R,200703,201406,1,고졸,161.0
724,13799,R,200806,201212,1,대학졸,275.0
725,14973,R,200905,201110,0,고졸,50.0
726,15044,R,200905,201102,1,대학졸,212.0
727,14745,R,200903,201006,0,기타,156.0
728,14820,R,200903,201206,0,기타,19.0
729,15034,R,200905,201002,1,중졸,265.0
730,15187,R,200906,201104,0,고졸,281.0
731,15229,R,200907,201009,0,고졸,13.0
732,14950,R,200904,201104,0,고졸,75.0
733,14633,R,200902,201107,0,고졸,154.0
734,15414,R,200909,201002,1,고졸,51.0
735,11742,R,200612,201405,0,대학졸,57.0
736,12912,R,200711,201207,0,기타,112.0
737,15748,R,200911,201008,0,고졸,103.0
738,15753,R,200912,201111,0,고졸,125.0
739,15316,R,200908,201003,0,고졸,59.0
740,15289,P,200908,999912,0,고졸,55.0
741,15830,R,200912,201104,0,고졸,86.0
742,15594,R,200910,201002,1,기타,114.0
743,12458,P,200707,999912,0,대학졸,106.0
744,15880,R,201001,201011,0,고졸,29.0
745,15498,R,200909,201411,1,기타,278.0
746,15252,R,200907,201010,1,고졸,297.0
747,16081,P,201002,999912,0,기타,19.0
748,13637,R,200805,201104,0,고졸,293.0
749,15883,R,201001,201102,1,고졸,269.0
750,16393,R,201005,201510,0,기타,120.0
751,12761,R,200710,201311,0,기타,17.0
752,14373,R,200811,201508,1,대학졸,96.0
753,16755,R,201009,201109,0,기타,158.0
754,12529,R,200708,201412,0,대학졸,125.0
755,15104,R,200906,201209,0,고졸,19.0
756,16898,R,201010,201202,0,전문대졸,64.0
757,16541,R,201007,201107,0,기타,37.0
758,17015,R,201011,201110,0,고졸,16.0
759,12233,R,200705,201603,0,기타,84.0
760,13726,P,200806,999912,0,고졸,38.0
761,17234,R,201102,201107,0,기타,37.0
762,13103,R,200801,201312,0,기타,125.0
763,16531,R,201007,201110,0,대학졸,154.0
764,17380,R,201104,201211,0,대학졸,110.0
765,2345,P,200104,999912,1,고졸,302.0
766,17419,R,201104,201110,0,고졸,146.0
767,12579,P,200708,999912,0,고졸,17.0
768,16054,P,201002,999912,1,고졸,273.0
769,22993,P,199309,999912,0,고졸,84.0
770,16060,R,201002,201411,1,기타,315.0
771,14828,P,200904,999912,0,기타,75.0
772,17257,R,201102,201109,1,기타,51.0
773,17109,R,201101,201306,0,대학졸,64.0
774,21627,P,199001,999912,0,고졸,29.0
775,18149,R,201112,201206,0,기타,75.0
776,27273,P,199708,999912,0,고졸,37.0
777,18273,P,201202,999912,1,전문대졸,51.0
778,13181,P,200802,999912,0,대학졸,23.0
779,18475,R,201205,201207,0,기타,37.0
780,13202,R,200802,201501,0,전문대졸,16.0
781,18459,R,201205,201211,0,고졸,170.0
782,18359,R,201203,201211,0,대학졸,32.0
783,17786,P,201107,999912,0,고졸,273.0
784,18795,R,201209,201404,0,고졸,124.0
785,18482,P,201205,999912,0,기타,111.0
786,16957,R,201011,201408,0,고졸,318.0
787,18814,R,201210,201307,0,고졸,47.0
788,19077,R,201301,201307,0,고졸,45.0
789,13246,R,200802,201501,0,고졸,215.0
790,18714,P,201208,999912,1,대학졸,286.0
791,18660,P,201207,999912,0,기타,80.0
792,19353,R,201306,201410,0,대학졸,171.0
793,19196,R,201303,201307,1,기타,51.0
794,18128,P,201112,999912,0,기타,38.0
795,17904,P,201109,999912,0,고졸,281.0
796,19339,R,201305,201311,1,기타,51.0
797,18954,R,201212,201402,0,기타,44.0
798,19445,R,201308,201512,0,기타,167.0
799,19411,R,201307,201502,0,기타,82.0
800,19547,P,201310,999912,0,기타,45.0
801,17128,P,201101,999912,0,기타,37.0
802,19562,R,201310,201404,0,고졸,100.0
803,17829,P,201108,999912,0,기타,116.0
804,19673,P,201401,999912,0,기타,158.0
805,17529,P,201104,999912,1,고졸,292.0
806,19549,R,201310,201512,0,기타,37.0
807,18208,P,201201,999912,0,고졸,283.0
808,19809,P,201405,999912,0,기타,259.0
809,18754,R,201209,201510,0,기타,14.0
810,28986,P,199807,999912,0,기타,146.0
811,19813,R,201405,201507,0,고졸,167.0
812,15816,P,200912,999912,0,고졸,318.0
813,19739,P,201403,999912,0,고졸,111.0
814,19387,P,201306,999912,0,고졸,273.0
815,19274,R,201304,201512,0,고졸,59.0
816,20057,P,201501,999912,0,기타,324.0
817,17571,P,201105,999912,0,전문대졸,82.0
818,19732,P,201403,999912,0,기타,167.0
819,20179,P,201505,999912,0,고졸,160.0
820,20223,P,201507,999912,1,기타,191.0
821,27545,P,199802,999912,0,기타,55.0
822,20245,P,201509,999912,0,기타,305.0
823,20267,P,201510,999912,0,전문대졸,59.0
824,20143,P,201503,999912,0,고졸,16.0
825,20059,P,201501,999912,0,기타,324.0
826,26345,R,199711,199806,0,고졸,45.0
827,29090,R,199801,199808,0,고졸,136.0
828,25397,R,199607,200107,0,기타,118.0
829,1292,R,200007,200611,0,고졸,88.0
830,3452,R,200105,200510,0,중졸,158.0
831,28626,R,199811,200903,0,고졸,84.0
832,243,P,200007,999912,0,중졸,55.0
833,4333,R,200207,200511,0,고졸,29.0
834,2041,P,200001,999912,0,고졸,154.0
835,6292,R,200307,201102,0,기타,42.0
836,5621,R,200301,200504,0,기타,204.0
837,3203,R,200104,200601,0,고졸,134.0
838,4009,R,200105,200712,0,대학졸,171.0
839,24237,R,199509,200311,0,고졸,47.0
840,1499,R,200003,200503,0,고졸,108.0
841,28477,P,199803,999912,0,기타,90.0
842,6334,R,200308,200407,0,기타,80.0
843,6185,R,200306,200405,0,기타,58.0
844,6337,R,200308,200402,0,고졸,56.0
845,4028,R,200104,201111,1,대학졸,170.0
846,5743,R,200303,200411,0,고졸,56.0
847,280,R,200001,201509,0,고졸,17.0
848,29684,R,199910,200609,0,고졸,19.0
849,6874,R,200311,200408,0,고졸,45.0
850,1761,R,200010,200502,0,고졸,136.0
851,21735,P,199007,999912,0,고졸,113.0
852,6274,R,200307,200503,0,고졸,191.0
853,6951,R,200311,200406,0,대학졸,12.0
854,30966,R,199903,200908,0,고졸,146.0
855,1429,R,200011,200803,0,고졸,121.0
856,21228,P,198807,999912,0,고졸,154.0
857,23243,R,199307,201411,0,고졸,145.0
858,6398,R,200308,200407,0,고졸,111.0
859,27230,P,199709,999912,0,고졸,156.0
860,4485,R,200212,200505,0,고졸,44.0
861,30636,R,199903,200511,0,고졸,84.0
862,21124,R,198806,200807,0,고졸,80.0
863,6030,R,200303,200505,0,고졸,163.0
864,7598,R,200404,200502,0,전문대졸,62.0
865,6921,R,200311,200510,0,기타,121.0
866,3743,R,200108,200408,0,기타,204.0
867,23239,P,199305,999912,0,고졸,88.0
868,25366,R,199602,200412,0,고졸,84.0
869,22817,R,199310,201312,0,고졸,78.0
870,25474,R,199606,201301,0,고졸,113.0
871,7898,R,200406,200410,0,기타,24.0
872,6931,R,200311,200807,1,기타,238.0
873,528,R,200008,201506,0,고졸,17.0
874,23766,P,199410,999912,0,고졸,116.0
875,27044,R,199712,200810,0,대학졸,106.0
876,25677,R,199609,201506,0,고졸,167.0
877,22478,P,199206,999912,0,기타,84.0
878,7579,R,200404,200806,0,기타,13.0
879,8769,P,200411,999912,1,기타,287.0
880,20520,P,198509,999912,0,중졸,136.0
881,7324,R,200402,200802,0,기타,11.0
882,24604,P,199505,999912,0,고졸,136.0
883,20558,R,197404,200604,0,기타,141.0
884,8521,R,200409,200510,0,고졸,41.0
885,8986,R,200502,200511,1,기타,24.0
886,7837,R,200405,200612,0,기타,148.0
887,9278,R,200504,200603,0,기타,51.0
888,871,R,200003,200708,0,기타,104.0
889,25519,R,199612,200908,0,고졸,111.0
890,8158,R,200407,200507,1,대학졸,100.0
891,23108,P,199307,999912,0,기타,145.0
892,9506,R,200506,200701,0,대학졸,104.0
893,27408,R,199712,201506,0,기타,145.0
894,919,P,200012,999912,0,고졸,47.0
895,8888,R,200501,200702,0,기타,84.0
896,1412,R,200004,201602,0,대학졸,121.0
897,25651,R,199612,201206,0,고졸,150.0
898,9774,R,200509,200606,0,기타,145.0
899,8024,P,200406,999912,1,고졸,279.0
900,30172,R,199903,201111,0,고졸,49.0
901,22202,R,199102,201211,0,고졸,303.0
902,4081,P,200210,999912,0,기타,55.0
903,9836,R,200509,201604,0,기타,42.0
904,1247,R,200004,200907,0,고졸,82.0
905,939,R,200006,200804,0,기타,47.0
906,24491,R,199501,200708,0,기타,183.0
907,8282,R,200408,201504,0,기타,42.0
908,5814,P,200301,999912,0,전문대졸,32.0
909,3070,R,200106,200908,0,고졸,103.0
910,10002,R,200511,200512,1,기타,41.0
911,25195,R,199602,201105,0,중졸,59.0
912,9690,R,200508,200706,0,기타,126.0
913,26951,P,199703,999912,0,기타,145.0
914,9138,R,200503,200810,0,기타,163.0
915,6011,R,200303,201001,0,고졸,285.0
916,8009,R,200406,200607,0,고졸,76.0
917,8774,P,200412,999912,0,고졸,111.0
918,8804,P,200412,999912,0,기타,23.0
919,23079,R,199311,200812,0,고졸,106.0
920,5388,R,200206,200804,1,고졸,231.0
921,6552,R,200309,201101,0,기타,49.0
922,7179,R,200401,200803,0,대학졸,170.0
923,7478,R,200403,200802,0,기타,100.0
924,9409,R,200505,200803,0,기타,21.0
925,10567,R,200603,200707,0,대학졸,163.0
926,10757,R,200604,200908,0,고졸,160.0
927,5411,R,200209,201005,0,기타,19.0
928,10898,R,200606,200703,0,기타,17.0
929,4191,R,200209,200802,0,고졸,13.0
930,11001,R,200606,200608,1,대학졸,51.0
931,21190,R,198802,200706,0,고졸,141.0
932,6390,R,200308,200801,0,고졸,16.0
933,5196,R,200202,201104,1,고졸,268.0
934,5867,P,200304,999912,0,고졸,90.0
935,10494,R,200602,200709,1,기타,177.0
936,9260,R,200504,200803,0,기타,118.0
937,7103,R,200312,201311,0,기타,318.0
938,22933,P,199301,999912,0,고졸,45.0
939,10609,R,200603,201108,1,기타,263.0
940,9034,R,200502,200709,0,기타,118.0
941,10368,R,200601,200908,0,기타,254.0
942,11268,R,200608,201406,0,기타,90.0
943,11630,R,200611,200811,1,기타,51.0
944,11771,R,200701,200808,0,고졸,59.0
945,9675,P,200507,999912,0,기타,154.0
946,30987,R,199903,200908,0,고졸,147.0
947,11814,R,200701,200712,0,대학졸,103.0
948,27223,R,199712,201604,0,전문대졸,143.0
949,11454,R,200610,200705,1,대학졸,77.0
950,4428,R,200205,200905,0,고졸,42.0
951,10965,R,200606,200811,1,기타,51.0
952,26574,P,199701,999912,0,고졸,90.0
953,11176,R,200608,200709,1,고졸,114.0
954,9155,R,200503,201005,0,고졸,84.0
955,12142,R,200704,200805,0,전문대졸,136.0
956,12308,P,200706,999912,0,기타,21.0
957,12018,R,200703,201003,1,기타,110.0
958,12013,R,200703,200803,0,고졸,116.0
959,12548,R,200708,201003,0,고졸,106.0
960,10365,R,200601,200910,1,기타,172.0
961,12410,R,200707,201012,0,고졸,100.0
962,12493,R,200707,201110,1,중졸,225.0
963,12491,R,200707,200803,0,대학졸,86.0
964,12848,P,200711,999912,0,전문대졸,37.0
965,7066,R,200312,200905,0,고졸,55.0
966,21865,R,199012,200811,0,고졸,111.0
967,8572,P,200410,999912,0,고졸,116.0
968,13117,R,200801,200906,0,고졸,59.0
969,12976,R,200712,200807,0,대학졸,120.0
970,13162,R,200802,200810,0,고졸,147.0
971,4812,P,200212,999912,0,전문대졸,116.0
972,1075,R,200001,200907,0,고졸,42.0
973,11738,R,200612,201111,0,기타,111.0
974,13691,R,200806,200903,0,고졸,47.0
975,13295,P,200803,999912,0,대학졸,118.0
976,28453,P,199801,999912,0,기타,318.0
977,2163,R,200010,201005,0,기타,49.0
978,23639,P,199407,999912,0,고졸,84.0
979,13968,R,200808,200907,0,고졸,84.0
980,28871,R,199802,200810,0,고졸,100.0
981,13177,R,200802,201106,0,기타,167.0
982,13759,R,200806,201007,1,기타,114.0
983,12626,R,200709,201101,0,기타,11.0
984,14299,R,200811,201506,0,고졸,111.0
985,14190,R,200810,200908,0,고졸,21.0
986,28765,P,199801,999912,0,기타,103.0
987,14407,R,200812,200908,0,고졸,121.0
988,13066,R,200801,201011,0,대학졸,156.0
989,13210,R,200802,201004,0,기타,80.0
990,14864,P,200904,999912,0,고졸,305.0
991,14347,R,200811,201203,1,기타,204.0
992,13608,R,200805,201111,1,기타,213.0
993,13644,R,200805,201506,0,기타,59.0
994,7937,P,200406,999912,0,기타,17.0
995,13798,R,200806,201201,1,대학졸,284.0
996,13742,R,200806,201104,1,고졸,262.0
997,1142,P,200011,999912,0,고졸,318.0
998,15014,R,200905,201011,0,고졸,154.0
999,15587,R,200910,201108,0,기타,14.0
1000,15389,R,200909,201107,1,대학졸,286.0
1001,13384,R,200803,201004,0,대학졸,86.0
1002,15855,R,201001,201101,0,전문대졸,80.0
1003,22895,P,199308,999912,0,기타,32.0
1004,16265,R,201004,201107,0,고졸,106.0
1005,12949,R,200712,201308,0,기타,303.0
1006,30491,P,199905,999912,0,고졸,90.0
1007,15874,R,201001,201105,0,기타,262.0
1008,16909,R,201010,201104,0,기타,37.0
1009,1649,P,200001,999912,0,고졸,116.0
1010,15245,R,200907,201104,1,고졸,270.0
1011,15369,R,200908,201211,0,기타,158.0
1012,15607,R,200910,201108,0,고졸,82.0
1013,9111,R,200503,201501,0,고졸,111.0
1014,16920,R,201010,201110,0,고졸,125.0
1015,17266,R,201102,201111,1,대학졸,51.0
1016,12759,P,200710,999912,0,초등졸,11.0
1017,16677,R,201008,201204,1,기타,51.0
1018,13601,R,200805,201303,0,기타,17.0
1019,13986,R,200808,201308,0,고졸,156.0
1020,15438,R,200909,201406,0,고졸,58.0
1021,15339,P,200908,999912,0,기타,13.0
1022,18050,R,201111,201404,0,기타,80.0
1023,18086,R,201111,201505,0,기타,118.0
1024,17961,R,201109,201203,1,고졸,51.0
1025,16473,R,201006,201310,0,고졸,44.0
1026,17662,R,201106,201305,0,고졸,86.0
1027,15166,R,200906,201510,0,전문대졸,302.0
1028,18434,R,201204,201412,0,고졸,55.0
1029,18187,R,201201,201303,0,기타,55.0
1030,27832,P,199805,999912,0,고졸,17.0
1031,17846,P,201108,999912,1,고졸,275.0
1032,17592,P,201105,999912,0,고졸,293.0
1033,14348,R,200811,201212,0,고졸,13.0
1034,17240,P,201102,999912,0,기타,302.0
1035,18878,R,201210,201311,0,고졸,158.0
1036,5764,P,200304,999912,0,고졸,50.0
1037,18735,R,201209,201311,0,대학졸,113.0
1038,11510,P,200610,999912,1,기타,268.0
1039,17975,R,201109,201401,0,기타,19.0
1040,13081,R,200801,201606,0,기타,318.0
1041,19163,P,201302,999912,0,기타,16.0
1042,19244,R,201303,201411,0,고졸,50.0
1043,19410,R,201307,201401,0,기타,16.0
1044,19409,R,201307,201512,0,고졸,42.0
1045,10215,R,200512,201507,0,기타,19.0
1046,17225,R,201102,201603,0,기타,16.0
1047,1656,P,200003,999912,0,고졸,146.0
1048,19681,R,201401,201510,0,고졸,59.0
1049,10515,R,200603,201507,0,기타,125.0
1050,19715,R,201402,201512,0,기타,141.0
1051,19650,P,201401,999912,0,기타,303.0
1052,19536,P,201310,999912,0,기타,45.0
1053,19497,R,201309,201511,0,기타,121.0
1054,19743,P,201403,999912,0,고졸,318.0
1055,18943,P,201211,999912,0,대학졸,146.0
1056,20049,P,201501,999912,0,고졸,51.0
1057,19515,R,201309,201604,0,기타,280.0
1058,14273,P,200810,999912,0,고졸,11.0
1059,20283,P,201511,999912,0,기타,78.0
1060,20111,P,201502,999912,0,기타,146.0
1061,19935,P,201409,999912,0,기타,38.0
1062,20237,P,201508,999912,0,기타,156.0
1063,16066,P,201002,999912,1,고졸,284.0
1064,20229,P,201508,999912,0,기타,121.0
1065,20307,P,201601,999912,0,기타,146.0
1066,22711,R,199301,199808,0,고졸,25.0
1067,27845,R,199802,199806,0,고졸,99999999.0
1068,29153,R,199802,199807,0,고졸,150.0
1069,21145,R,198801,200910,0,고졸,113.0
1070,24128,R,199501,200111,0,고졸,99999999.0
1071,20686,R,198104,200111,0,초등졸,38.0
1072,23661,R,199409,200109,0,고졸,118.0
1073,28014,R,199804,199811,0,대학졸,23.0
1074,22897,R,199305,200706,0,고졸,32.0
1075,23439,R,199407,200211,0,고졸,14.0
