CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
25709,R,199605,201212,사기업체,고졸,158.0
21750,R,199012,200807,기타,고졸,106.0
9966,R,200510,200805,기타,고졸,121.0
3546,R,200109,200907,기타,고졸,156.0
9830,R,200509,200702,기타,고졸,45.0
25721,R,199602,201304,기타,#,125.0
10132,R,200512,200607,기타,고졸,61.0
9511,R,200506,201002,보험관계인,고졸,281.0
6971,R,200312,201606,기타,#,42.0
9929,R,200510,200703,자유업,대학졸,103.0
21134,R,198812,200611,학생,고졸,118.0
8689,R,200411,200606,기타,#,11.0
6257,R,200307,200612,보험관계인,고졸,99.0
7367,R,200402,200712,무직,대학졸,120.0
8110,R,200407,200905,기타,#,121.0
5103,R,200208,200606,보험관계인,고졸,98.0
22777,P,199306,999912,기타,#,21.0
20357,R,198309,200705,기타,중졸,104.0
10526,R,200603,200903,기타,#,240.0
9819,R,200509,200609,기타,#,90.0
6510,R,200309,200710,기타,고졸,69.0
8108,R,200407,200804,기타,#,88.0
24274,R,199509,200805,기타,대학졸,32.0
20865,P,198708,999912,기타,#,55.0
8856,P,200501,999912,회사원,#,37.0
7666,R,200404,200701,기타,#,14.0
9727,R,200508,200810,기타,#,156.0
30552,R,199909,201011,무직,중졸,86.0
9554,R,200507,200706,금융부문,고졸,13.0
5334,R,200210,200703,자유업,전문대졸,123.0
23709,P,199409,999912,기타,중졸,113.0
26375,R,199707,200904,기타,고졸,49.0
23860,R,199404,200809,사기업체,고졸,55.0
9933,P,200510,999912,무직,고졸,44.0
8882,R,200501,200701,기타,고졸,123.0
7841,R,200405,201507,기타,고졸,160.0
11044,R,200606,200701,기타,#,109.0
10077,R,200511,201001,보험관계인,고졸,266.0
4676,R,200206,200803,기타,고졸,113.0
11213,R,200608,200806,보험관계인,고졸,114.0
10545,R,200603,200701,일반기업,고졸,109.0
11287,R,200608,200710,기타,고졸,49.0
5568,R,200212,200903,보험관계인,고졸,241.0
11197,R,200608,200709,보험관계인,대학졸,114.0
11779,R,200701,201101,기타,#,16.0
10654,R,200603,201308,보험관계인,전문대졸,157.0
11844,R,200701,200811,기타,#,150.0
6248,R,200307,201111,기타,#,111.0
24658,R,199510,200907,기타,고졸,160.0
7804,P,200405,999912,기타,#,38.0
11511,R,200610,200705,보험관계인,고졸,77.0
11871,R,200701,200801,기타,#,80.0
2458,P,200104,999912,기타,#,23.0
11768,R,200701,200812,기타,고졸,124.0
23528,P,199404,999912,사기업체,#,305.0
11920,R,200702,200805,기타,고졸,59.0
11327,R,200609,200809,기타,대학졸,17.0
11722,R,200612,201108,보험관계인,고졸,274.0
12111,P,200704,999912,금융부문,#,16.0
22052,P,199108,999912,기타,고졸,86.0
21892,R,199107,201007,기타,고졸,75.0
9723,R,200508,201408,기타,#,17.0
12681,R,200709,200906,금융부문,#,49.0
12784,R,200710,200908,기타,#,44.0
23291,P,199405,999912,기타,#,75.0
7147,R,200401,201005,기타,#,146.0
11016,R,200606,200812,기타,#,103.0
8414,P,200409,999912,무직,#,58.0
6536,R,200309,201201,기타,전문대졸,21.0
12808,R,200710,200806,영업직(판,#,112.0
1628,P,200004,999912,기타,대학졸,145.0
12273,P,200705,999912,보험관계인,#,293.0
21210,R,198805,201011,사기업체,고졸,160.0
13168,R,200802,200905,기타,고졸,78.0
10712,R,200604,200904,기타,고졸,64.0
13228,R,200802,200806,기타,고졸,247.0
13271,R,200802,201009,영업직(판,#,163.0
13309,R,200803,200812,기타,대학졸,257.0
13460,R,200804,200812,영업직(판,대학졸,21.0
13112,R,200801,200812,기타,고졸,255.0
23940,P,199510,999912,기타,#,17.0
22910,P,199306,999912,기타,고졸,47.0
12946,R,200712,201002,보험관계인,#,114.0
14097,R,200809,201006,기타,고졸,44.0
13114,P,200801,999912,기타,#,44.0
9460,R,200506,201512,무직,#,42.0
21646,R,199001,201510,기타,고졸,32.0
31516,P,200307,999912,#,#,7.0
14682,R,200902,201501,보험관계인,전문대졸,224.0
11318,R,200609,201208,기타,#,59.0
13575,R,200805,200912,기타,전문대졸,45.0
14729,R,200903,201003,기타,고졸,118.0
21198,P,198812,999912,기타,고졸,146.0
14736,R,200903,201312,영업직(판,#,154.0
12963,R,200712,201201,기타,전문대졸,106.0
14466,R,200812,201006,기타,고졸,49.0
12076,R,200703,201406,보험관계인,고졸,161.0
13799,R,200806,201212,보험관계인,대학졸,275.0
14973,R,200905,201110,기타,고졸,50.0
15044,R,200905,201102,보험관계인,대학졸,212.0
14745,R,200903,201006,영업직(판,#,156.0
14820,R,200903,201206,기타,#,19.0
15034,R,200905,201002,보험관계인,중졸,265.0
15187,R,200906,201104,기타,고졸,281.0
15229,R,200907,201009,기타,고졸,13.0
14950,R,200904,201104,기타,고졸,75.0
14633,R,200902,201107,기타,고졸,154.0
15414,R,200909,201002,보험관계인,고졸,51.0
11742,R,200612,201405,기타,대학졸,57.0
12912,R,200711,201207,회사원,#,112.0
15748,R,200911,201008,기타,고졸,103.0
15753,R,200912,201111,기타,고졸,125.0
15316,R,200908,201003,기타,고졸,59.0
15289,P,200908,999912,기타,고졸,55.0
15830,R,200912,201104,기타,고졸,86.0
15594,R,200910,201002,보험관계인,#,114.0
12458,P,200707,999912,교육부문,대학졸,106.0
15880,R,201001,201011,기타,고졸,29.0
15498,R,200909,201411,보험관계인,#,278.0
15252,R,200907,201010,보험관계인,고졸,297.0
16081,P,201002,999912,기타,#,19.0
13637,R,200805,201104,자영업,고졸,293.0
15883,R,201001,201102,보험관계인,고졸,269.0
16393,R,201005,201510,기타,#,120.0
12761,R,200710,201311,기타,#,17.0
14373,R,200811,201508,보험관계인,대학졸,96.0
16755,R,201009,201109,기타,#,158.0
12529,R,200708,201412,기타,대학졸,125.0
15104,R,200906,201209,기타,고졸,19.0
16898,R,201010,201202,기타,전문대졸,64.0
16541,R,201007,201107,기타,#,37.0
17015,R,201011,201110,기타,고졸,16.0
12233,R,200705,201603,기타,#,84.0
13726,P,200806,999912,영업직(판,고졸,38.0
17234,R,201102,201107,기타,#,37.0
13103,R,200801,201312,영업직(판,#,125.0
16531,R,201007,201110,기타,대학졸,154.0
17380,R,201104,201211,교육부문,대학졸,110.0
2345,P,200104,999912,보험관계인,고졸,302.0
17419,R,201104,201110,기타,고졸,146.0
12579,P,200708,999912,영업직(판,고졸,17.0
16054,P,201002,999912,보험관계인,고졸,273.0
22993,P,199309,999912,기타,고졸,84.0
16060,R,201002,201411,보험관계인,#,315.0
14828,P,200904,999912,기타,#,75.0
17257,R,201102,201109,보험관계인,#,51.0
17109,R,201101,201306,기타,대학졸,64.0
21627,P,199001,999912,기타,고졸,29.0
18149,R,201112,201206,기타,#,75.0
27273,P,199708,999912,기타,고졸,37.0
18273,P,201202,999912,보험관계인,전문대졸,51.0
13181,P,200802,999912,기타,대학졸,23.0
18475,R,201205,201207,기타,#,37.0
13202,R,200802,201501,기타,전문대졸,16.0
18459,R,201205,201211,회사원,고졸,170.0
18359,R,201203,201211,기타,대학졸,32.0
17786,P,201107,999912,기타,고졸,273.0
18795,R,201209,201404,기타,고졸,124.0
18482,P,201205,999912,기타,#,111.0
16957,R,201011,201408,교육부문,고졸,318.0
18814,R,201210,201307,기타,고졸,47.0
19077,R,201301,201307,기타,고졸,45.0
13246,R,200802,201501,기타,고졸,215.0
18714,P,201208,999912,보험관계인,대학졸,286.0
18660,P,201207,999912,기타,#,80.0
19353,R,201306,201410,회사원,대학졸,171.0
19196,R,201303,201307,보험관계인,#,51.0
18128,P,201112,999912,기타,#,38.0
17904,P,201109,999912,기타,고졸,281.0
19339,R,201305,201311,보험관계인,#,51.0
18954,R,201212,201402,기타,#,44.0
19445,R,201308,201512,기타,#,167.0
19411,R,201307,201502,기타,#,82.0
19547,P,201310,999912,기타,#,45.0
17128,P,201101,999912,기타,#,37.0
19562,R,201310,201404,기타,고졸,100.0
17829,P,201108,999912,기타,#,116.0
19673,P,201401,999912,기타,#,158.0
17529,P,201104,999912,보험관계인,고졸,292.0
19549,R,201310,201512,기타,#,37.0
18208,P,201201,999912,금융부문,고졸,283.0
19809,P,201405,999912,기타,#,259.0
18754,R,201209,201510,기타,#,14.0
28986,P,199807,999912,기타,#,146.0
19813,R,201405,201507,기타,고졸,167.0
15816,P,200912,999912,기타,고졸,318.0
19739,P,201403,999912,기타,고졸,111.0
19387,P,201306,999912,공무원,고졸,273.0
19274,R,201304,201512,기타,고졸,59.0
20057,P,201501,999912,#,#,324.0
17571,P,201105,999912,기타,전문대졸,82.0
19732,P,201403,999912,기타,#,167.0
20179,P,201505,999912,기타,고졸,160.0
20223,P,201507,999912,보험관계인,#,191.0
27545,P,199802,999912,기타,#,55.0
20245,P,201509,999912,기타,#,305.0
20267,P,201510,999912,기타,전문대졸,59.0
20143,P,201503,999912,기타,고졸,16.0
20059,P,201501,999912,#,#,324.0
26345,R,199711,199806,기타,고졸,45.0
29090,R,199801,199808,기타,고졸,136.0
25397,R,199607,200107,기타,#,118.0
1292,R,200007,200611,기타,고졸,88.0
3452,R,200105,200510,무직,중졸,158.0
28626,R,199811,200903,무직,고졸,84.0
243,P,200007,999912,기타,중졸,55.0
4333,R,200207,200511,기타,고졸,29.0
2041,P,200001,999912,무직,고졸,154.0
6292,R,200307,201102,기타,#,42.0
5621,R,200301,200504,회사원,#,204.0
3203,R,200104,200601,기타,고졸,134.0
4009,R,200105,200712,회사원,대학졸,171.0
24237,R,199509,200311,기타,고졸,47.0
1499,R,200003,200503,무직,고졸,108.0
28477,P,199803,999912,기타,#,90.0
6334,R,200308,200407,기타,#,80.0
6185,R,200306,200405,기타,#,58.0
6337,R,200308,200402,기타,고졸,56.0
4028,R,200104,201111,보험관계인,대학졸,170.0
5743,R,200303,200411,기타,고졸,56.0
280,R,200001,201509,자유업,고졸,17.0
29684,R,199910,200609,기타,고졸,19.0
6874,R,200311,200408,기타,고졸,45.0
1761,R,200010,200502,기타,고졸,136.0
21735,P,199007,999912,학생,고졸,113.0
6274,R,200307,200503,기타,고졸,191.0
6951,R,200311,200406,기타,대학졸,12.0
30966,R,199903,200908,무직,고졸,146.0
1429,R,200011,200803,기타,고졸,121.0
21228,P,198807,999912,기타,고졸,154.0
23243,R,199307,201411,기타,고졸,145.0
6398,R,200308,200407,기타,고졸,111.0
27230,P,199709,999912,기타,고졸,156.0
4485,R,200212,200505,기타,고졸,44.0
30636,R,199903,200511,무직,고졸,84.0
21124,R,198806,200807,기타,고졸,80.0
6030,R,200303,200505,기타,고졸,163.0
7598,R,200404,200502,기타,전문대졸,62.0
6921,R,200311,200510,기타,#,121.0
3743,R,200108,200408,기타,#,204.0
23239,P,199305,999912,기타,고졸,88.0
25366,R,199602,200412,기타,고졸,84.0
22817,R,199310,201312,기타,고졸,78.0
25474,R,199606,201301,기타,고졸,113.0
7898,R,200406,200410,기타,#,24.0
6931,R,200311,200807,보험관계인,#,238.0
528,R,200008,201506,무직,고졸,17.0
23766,P,199410,999912,기타,고졸,116.0
27044,R,199712,200810,기타,대학졸,106.0
25677,R,199609,201506,기타,고졸,167.0
22478,P,199206,999912,기타,#,84.0
7579,R,200404,200806,기타,#,13.0
8769,P,200411,999912,보험관계인,#,287.0
20520,P,198509,999912,기타,중졸,136.0
7324,R,200402,200802,기타,#,11.0
24604,P,199505,999912,기타,고졸,136.0
20558,R,197404,200604,기타,#,141.0
8521,R,200409,200510,기타,고졸,41.0
8986,R,200502,200511,보험관계인,#,24.0
7837,R,200405,200612,무직,#,148.0
9278,R,200504,200603,기타,#,51.0
871,R,200003,200708,기타,#,104.0
25519,R,199612,200908,기타,고졸,111.0
8158,R,200407,200507,보험관계인,대학졸,100.0
23108,P,199307,999912,기타,#,145.0
9506,R,200506,200701,의료부문,대학졸,104.0
27408,R,199712,201506,무직,#,145.0
919,P,200012,999912,기타,고졸,47.0
8888,R,200501,200702,자유업,#,84.0
1412,R,200004,201602,기타,대학졸,121.0
25651,R,199612,201206,기타,고졸,150.0
9774,R,200509,200606,기타,#,145.0
8024,P,200406,999912,보험관계인,고졸,279.0
30172,R,199903,201111,기타,고졸,49.0
22202,R,199102,201211,기타,고졸,303.0
4081,P,200210,999912,자유업,#,55.0
9836,R,200509,201604,무직,#,42.0
1247,R,200004,200907,기타,고졸,82.0
939,R,200006,200804,기타,#,47.0
24491,R,199501,200708,기타,#,183.0
8282,R,200408,201504,무직,#,42.0
5814,P,200301,999912,자유업,전문대졸,32.0
3070,R,200106,200908,기타,고졸,103.0
10002,R,200511,200512,보험관계인,#,41.0
25195,R,199602,201105,기타,중졸,59.0
9690,R,200508,200706,무직,#,126.0
26951,P,199703,999912,기타,#,145.0
9138,R,200503,200810,무직,#,163.0
6011,R,200303,201001,기타,고졸,285.0
8009,R,200406,200607,기타,고졸,76.0
8774,P,200412,999912,기타,고졸,111.0
8804,P,200412,999912,기타,#,23.0
23079,R,199311,200812,기타,고졸,106.0
5388,R,200206,200804,보험관계인,고졸,231.0
6552,R,200309,201101,기타,#,49.0
7179,R,200401,200803,기타,대학졸,170.0
7478,R,200403,200802,기타,#,100.0
9409,R,200505,200803,기타,#,21.0
10567,R,200603,200707,기타,대학졸,163.0
10757,R,200604,200908,일반기업,고졸,160.0
5411,R,200209,201005,기타,#,19.0
10898,R,200606,200703,기타,#,17.0
4191,R,200209,200802,무직,고졸,13.0
11001,R,200606,200608,보험관계인,대학졸,51.0
21190,R,198802,200706,사기업체,고졸,141.0
6390,R,200308,200801,기타,고졸,16.0
5196,R,200202,201104,보험관계인,고졸,268.0
5867,P,200304,999912,기타,고졸,90.0
10494,R,200602,200709,보험관계인,#,177.0
9260,R,200504,200803,기타,#,118.0
7103,R,200312,201311,무직,#,318.0
22933,P,199301,999912,사기업체,고졸,45.0
10609,R,200603,201108,보험관계인,#,263.0
9034,R,200502,200709,기타,#,118.0
10368,R,200601,200908,회사원,#,254.0
11268,R,200608,201406,기타,#,90.0
11630,R,200611,200811,보험관계인,#,51.0
11771,R,200701,200808,기타,고졸,59.0
9675,P,200507,999912,무직,#,154.0
30987,R,199903,200908,기타,고졸,147.0
11814,R,200701,200712,일반기업,대학졸,103.0
27223,R,199712,201604,기타,전문대졸,143.0
11454,R,200610,200705,보험관계인,대학졸,77.0
4428,R,200205,200905,기타,고졸,42.0
10965,R,200606,200811,보험관계인,#,51.0
26574,P,199701,999912,기타,고졸,90.0
11176,R,200608,200709,보험관계인,고졸,114.0
9155,R,200503,201005,기타,고졸,84.0
12142,R,200704,200805,기타,전문대졸,136.0
12308,P,200706,999912,기타,#,21.0
12018,R,200703,201003,보험관계인,#,110.0
12013,R,200703,200803,기타,고졸,116.0
12548,R,200708,201003,기타,고졸,106.0
10365,R,200601,200910,보험관계인,#,172.0
12410,R,200707,201012,기타,고졸,100.0
12493,R,200707,201110,보험관계인,중졸,225.0
12491,R,200707,200803,기타,대학졸,86.0
12848,P,200711,999912,기타,전문대졸,37.0
7066,R,200312,200905,기타,고졸,55.0
21865,R,199012,200811,기타,고졸,111.0
8572,P,200410,999912,무직,고졸,116.0
13117,R,200801,200906,기타,고졸,59.0
12976,R,200712,200807,금융부문,대학졸,120.0
13162,R,200802,200810,기타,고졸,147.0
4812,P,200212,999912,기타,전문대졸,116.0
1075,R,200001,200907,기타,고졸,42.0
11738,R,200612,201111,일반기업,#,111.0
13691,R,200806,200903,기타,고졸,47.0
13295,P,200803,999912,기타,대학졸,118.0
28453,P,199801,999912,무직,#,318.0
2163,R,200010,201005,기타,#,49.0
23639,P,199407,999912,사기업체,고졸,84.0
13968,R,200808,200907,기타,고졸,84.0
28871,R,199802,200810,기타,고졸,100.0
13177,R,200802,201106,기타,#,167.0
13759,R,200806,201007,보험관계인,#,114.0
12626,R,200709,201101,교육부문,#,11.0
14299,R,200811,201506,기타,고졸,111.0
14190,R,200810,200908,기타,고졸,21.0
28765,P,199801,999912,기타,#,103.0
14407,R,200812,200908,기타,고졸,121.0
13066,R,200801,201011,의료부문,대학졸,156.0
13210,R,200802,201004,기타,#,80.0
14864,P,200904,999912,기타,고졸,305.0
14347,R,200811,201203,보험관계인,#,204.0
13608,R,200805,201111,보험관계인,#,213.0
13644,R,200805,201506,기타,#,59.0
7937,P,200406,999912,기타,#,17.0
13798,R,200806,201201,보험관계인,대학졸,284.0
13742,R,200806,201104,보험관계인,고졸,262.0
1142,P,200011,999912,무직,고졸,318.0
15014,R,200905,201011,기타,고졸,154.0
15587,R,200910,201108,기타,#,14.0
15389,R,200909,201107,보험관계인,대학졸,286.0
13384,R,200803,201004,기타,대학졸,86.0
15855,R,201001,201101,기타,전문대졸,80.0
22895,P,199308,999912,기타,#,32.0
16265,R,201004,201107,기타,고졸,106.0
12949,R,200712,201308,일반기업,#,303.0
30491,P,199905,999912,기타,고졸,90.0
15874,R,201001,201105,기타,#,262.0
16909,R,201010,201104,기타,#,37.0
1649,P,200001,999912,무직,고졸,116.0
15245,R,200907,201104,보험관계인,고졸,270.0
15369,R,200908,201211,영업직(판,#,158.0
15607,R,200910,201108,기타,고졸,82.0
9111,R,200503,201501,기타,고졸,111.0
16920,R,201010,201110,영업직(판,고졸,125.0
17266,R,201102,201111,보험관계인,대학졸,51.0
12759,P,200710,999912,기타,초등졸,11.0
16677,R,201008,201204,보험관계인,#,51.0
13601,R,200805,201303,기타,#,17.0
13986,R,200808,201308,기타,고졸,156.0
15438,R,200909,201406,기타,고졸,58.0
15339,P,200908,999912,기타,#,13.0
18050,R,201111,201404,기타,#,80.0
18086,R,201111,201505,기타,#,118.0
17961,R,201109,201203,보험관계인,고졸,51.0
16473,R,201006,201310,기타,고졸,44.0
17662,R,201106,201305,영업직(판,고졸,86.0
15166,R,200906,201510,기타,전문대졸,302.0
18434,R,201204,201412,기타,고졸,55.0
18187,R,201201,201303,기타,#,55.0
27832,P,199805,999912,기타,고졸,17.0
17846,P,201108,999912,보험관계인,고졸,275.0
17592,P,201105,999912,회사원,고졸,293.0
14348,R,200811,201212,기타,고졸,13.0
17240,P,201102,999912,기타,#,302.0
18878,R,201210,201311,금융부문,고졸,158.0
5764,P,200304,999912,기타,고졸,50.0
18735,R,201209,201311,기타,대학졸,113.0
11510,P,200610,999912,보험관계인,#,268.0
17975,R,201109,201401,기타,#,19.0
13081,R,200801,201606,기타,#,318.0
19163,P,201302,999912,기타,#,16.0
19244,R,201303,201411,기타,고졸,50.0
19410,R,201307,201401,기타,#,16.0
19409,R,201307,201512,기타,고졸,42.0
10215,R,200512,201507,일반기업,#,19.0
17225,R,201102,201603,기타,#,16.0
1656,P,200003,999912,기타,고졸,146.0
19681,R,201401,201510,기타,고졸,59.0
10515,R,200603,201507,일반기업,#,125.0
19715,R,201402,201512,기타,#,141.0
19650,P,201401,999912,기타,#,303.0
19536,P,201310,999912,기타,#,45.0
19497,R,201309,201511,기타,#,121.0
19743,P,201403,999912,기타,고졸,318.0
18943,P,201211,999912,기타,대학졸,146.0
20049,P,201501,999912,#,고졸,51.0
19515,R,201309,201604,무직,#,280.0
14273,P,200810,999912,기타,고졸,11.0
20283,P,201511,999912,기타,#,78.0
20111,P,201502,999912,기타,#,146.0
19935,P,201409,999912,기타,#,38.0
20237,P,201508,999912,영업직(판,#,156.0
16066,P,201002,999912,보험관계인,고졸,284.0
20229,P,201508,999912,기타,#,121.0
20307,P,201601,999912,기타,#,146.0
22711,R,199301,199808,기타,고졸,25.0
27845,R,199802,199806,기타,고졸,99999999.0
29153,R,199802,199807,기타,고졸,150.0
21145,R,198801,200910,사기업체,고졸,113.0
24128,R,199501,200111,기타,고졸,99999999.0
20686,R,198104,200111,기타,초등졸,38.0
23661,R,199409,200109,기타,고졸,118.0
28014,R,199804,199811,기타,대학졸,23.0
